iso3,year,gdp_per_capita,gdp_per_capita_log,population,population_log,v2x_polyarchy,armed_conflict,conflict_intensity
MEA,2019,5412.42875673528,8.596453209496223,742714463.0,20.4258222259924,,0,0
MEA,2020,4742.76402632259,8.464375372652263,756405281.0,20.444087876479887,,0,0
MEA,2021,5615.91186098726,8.633359251313841,767578451.0,20.458751248488543,,0,0
MEA,2022,6430.53553485753,8.768813100677582,782349366.0,20.477811958333024,,0,0
MEA,2023,6149.061198935,8.724054698568603,797801454.0,20.497370319945826,,0,0
MEA,2024,6265.44445247452,8.742804806948694,813146136.0,20.516421400436645,,0,0
MEX,1992,4220.56643677057,8.347724624745341,86044809.0,18.270378753409958,0.437,0,0
MEX,1993,6048.34840388099,8.707540522661985,87653807.0,18.288905602501234,0.447,0,0
MEX,1994,6202.36588372862,8.73268609239443,89259205.0,18.307055110560643,0.47,1,1
MEX,1995,4183.87847727479,8.338993960694559,90862455.0,18.32485743752109,0.48,0,0
MEX,1996,4674.36792733681,8.449849229873374,92452702.0,18.342207741979298,0.508,1,1
MEX,1997,5567.35599516667,8.62467553353732,94021207.0,18.359030921171964,0.556,0,0
MEX,1998,5832.69342004468,8.671234165805162,95575245.0,18.375424400975326,0.598,0,0
MEX,1999,6499.97182950425,8.779553121951913,97115707.0,18.391413681250704,0.602,0,0
MEX,2000,7524.0271380091,8.92585679727368,98625552.0,18.406840934072825,0.664,0,0
MEX,2001,7952.76479510706,8.981274920158818,100099099.0,18.42167124324594,0.677,0,0
MEX,2002,7983.03398381759,8.985073816660112,101548624.0,18.436048295923484,0.688,0,0
MEX,2003,7434.0746485155,8.913829392307386,102978515.0,18.450030932202516,0.699,0,0
MEX,2004,7849.66759649565,8.968226465484447,104394131.0,18.46368401535751,0.71,0,0
MEX,2005,8671.75891885163,9.06782692334508,105811504.0,18.477169804936775,0.71,0,0
MEX,2006,9512.63575346699,9.16037627312903,107253666.0,18.4907072970064,0.671,0,0
MEX,2007,10134.3327138119,9.22368421693681,108774360.0,18.504786202848813,0.637,0,0
MEX,2008,10523.7685403244,9.26139164841057,110374288.0,18.519387766131466,0.642,0,0
MEX,2009,8423.56933214711,9.038788928592778,111999721.0,18.534006938184838,0.648,0,0
MEX,2010,9728.80078377082,9.182845918228708,113623895.0,18.548404385442133,0.661,0,0
MEX,2011,10664.4944032313,9.274675222677272,115243504.0,18.562557873827334,0.66,0,0
MEX,2012,10744.1335242686,9.28211516592449,116818208.0,18.57612950661971,0.649,0,0
MEX,2013,11216.8008505428,9.325168009234499,118343573.0,18.589102587422236,0.623,0,0
MEX,2014,11391.3773497683,9.340611975360996,119784261.0,18.60120285771938,0.62,0,0
MEX,2015,10021.2386118827,9.21246198095963,121072306.0,18.611898495334945,0.639,0,0
MEX,2016,9097.92397674769,9.115801532054995,122251351.0,18.621589737382937,0.64,0,0
MEX,2017,9649.27816772402,9.174638390263155,123400057.0,18.630942131347936,0.635,0,0
MEX,2018,10084.7937562021,9.218783999629082,124573711.0,18.640408154897795,0.675,0,0
MEX,2019,10369.5553585271,9.246629422630924,125762982.0,18.64990959819611,0.685,0,0
MEX,2020,8841.27075039868,9.08718589534574,126799054.0,18.658114139371747,0.663,0,0
MEX,2021,10314.0506722115,9.241262387553219,127648148.0,18.664788193125055,0.618,0,0
MEX,2022,11405.7940473759,9.341876755037235,128613117.0,18.672319363011095,0.586,0,0
MEX,2023,13860.9597809326,9.53683151860988,129739759.0,18.681041148186182,0.549,0,0
MEX,2024,14185.7812248529,9.559995419737918,130861007.0,18.689646302623085,0.505,0,0
MHL,1992,1963.07234629646,7.582266048562418,46388.0,10.744796084076594,,0,0
MHL,1993,2112.01240099378,7.6553965164915745,47093.0,10.759879649001931,,0,0
MHL,1994,2265.0695841717,7.725360758933848,47712.0,10.772938217564464,,0,0
MHL,1995,2490.98744457796,7.8204344749355315,48266.0,10.784482658015559,,0,0
MHL,1996,2272.84469502819,7.728787495529739,48775.0,10.794973165491312,,0,0
MHL,1997,2230.75377088451,7.710094821189909,49259.0,10.804847371021863,,0,0
MHL,1998,2254.16054870567,7.720532920415219,49717.0,10.814102205912047,,0,0
MHL,1999,2257.92000318712,7.7221993159097915,50202.0,10.823810145523654,,0,0
MHL,2000,2264.79114897645,7.7252378257083025,50706.0,10.833799525772537,,0,0
MHL,2001,2394.34501105178,7.780864990626504,51123.0,10.841989772775502,,0,0
MHL,2002,2566.06708799222,7.850129689803496,51425.0,10.847879714521158,,0,0
MHL,2003,2539.3307383954,7.839655836472596,51639.0,10.852032479939616,,0,0
MHL,2004,2566.08291015814,7.850135855705087,51791.0,10.854971667978388,,0,0
MHL,2005,2658.65217893885,7.885574573713049,51906.0,10.857189669408429,,0,0
MHL,2006,2754.26988767503,7.920907672916636,51992.0,10.858845139574186,,0,0
MHL,2007,2892.28403958874,7.969801794081246,52035.0,10.85967184807196,,0,0
MHL,2008,2817.60522775322,7.943642593132476,52030.0,10.85957575428435,,0,0
MHL,2009,2906.63026970914,7.974749706267459,52019.0,10.859364315442246,,0,0
MHL,2010,3095.45768964722,8.037691054523835,52044.0,10.859844793623367,,0,0
MHL,2011,3319.39815439151,8.10753876667981,51907.0,10.857208934818349,,0,0
MHL,2012,3514.26515490383,8.16458572261741,51419.0,10.847763032945046,,0,0
MHL,2013,3677.90690791421,8.210099094325791,50681.0,10.833306365889975,,0,0
MHL,2014,3735.23977829545,8.2255672931758,49796.0,10.815689938501677,,0,0
MHL,2015,3764.34426229508,8.233328958344115,48800.0,10.795485591841238,,0,0
MHL,2016,4229.80988911945,8.349912327559757,47709.0,10.772875338324026,,0,0
MHL,2017,4592.83457628576,8.432252667192481,46529.0,10.747831053096895,,0,0
MHL,2018,4858.12079054875,8.488406973507587,45285.0,10.72073113080905,,0,0
MHL,2019,5292.33985502306,8.574015743698697,44007.0,10.692103991155873,,0,0
MHL,2020,5661.96787336674,8.641526791577107,42706.0,10.66209470456786,,0,0
MHL,2021,6315.31279603534,8.750732565788368,41367.0,10.630238740509851,,0,0
MHL,2022,6455.66062185762,8.772712640702126,40077.0,10.598557882657921,,0,0
MHL,2023,6793.24495895856,8.823684009038496,38827.0,10.566871159890386,,0,0
MHL,2024,7726.33668877794,8.952390120943276,37548.0,10.533375393456883,,0,0
MIC,1992,820.059169692785,6.709376495816957,3947406975.0,22.096324738268585,,0,0
