debtor,debtor_code,creditor,creditor_code,year,debt_stock,debtor_iso3
Pakistan,PAK,China,730.0,2006,826462848.9,PAK
Pakistan,PAK,France,4.0,2006,2134479580.6,PAK
Pakistan,PAK,"Germany, Fed. Rep. of",5.0,2006,1749056337.0,PAK
Pakistan,PAK,Canada,301.0,2006,505512571.3,PAK
Pakistan,PAK,"Korea, Republic of",742.0,2006,605088288.2,PAK
Pakistan,PAK,Russian Federation,87.0,2006,128891000.0,PAK
Papua New Guinea,PNG,Japan,701.0,2006,309390500.1,PNG
Papua New Guinea,PNG,China,730.0,2006,5611177.4,PNG
Papua New Guinea,PNG,France,4.0,2006,381930.0,PNG
Papua New Guinea,PNG,"Germany, Fed. Rep. of",5.0,2006,24917691.0,PNG
Papua New Guinea,PNG,Australia,801.0,2006,3268069.0,PNG
Papua New Guinea,PNG,"Korea, Republic of",742.0,2006,6026542.1,PNG
Paraguay,PRY,United Kingdom,12.0,2006,685087.0,PRY
Paraguay,PRY,United States,302.0,2006,6989000.0,PRY
Paraguay,PRY,Japan,701.0,2006,309133363.1,PRY
Paraguay,PRY,China,730.0,2006,588000.0,PRY
Paraguay,PRY,France,4.0,2006,7197405.0,PRY
Paraguay,PRY,"Germany, Fed. Rep. of",5.0,2006,50061804.0,PRY
Paraguay,PRY,Canada,301.0,2006,172000.0,PRY
Peru,PER,United Kingdom,12.0,2006,29019922.2,PER
Peru,PER,United States,302.0,2006,278962408.5,PER
Peru,PER,Japan,701.0,2006,1976200145.9,PER
Peru,PER,China,730.0,2006,8874369.3,PER
Peru,PER,France,4.0,2006,185387954.2,PER
Peru,PER,"Germany, Fed. Rep. of",5.0,2006,340137749.9,PER
Peru,PER,Canada,301.0,2006,38001869.4,PER
Peru,PER,Russian Federation,87.0,2006,0.0,PER
Philippines,PHL,United Kingdom,12.0,2006,64823552.3,PHL
Philippines,PHL,United States,302.0,2006,480301000.0,PHL
Philippines,PHL,Japan,701.0,2006,10001668302.4,PHL
Philippines,PHL,China,730.0,2006,186762463.5,PHL
Philippines,PHL,France,4.0,2006,158887747.2,PHL
Philippines,PHL,"Germany, Fed. Rep. of",5.0,2006,380752602.0,PHL
Philippines,PHL,Canada,301.0,2006,73468267.0,PHL
Philippines,PHL,Australia,801.0,2006,66442000.0,PHL
Philippines,PHL,"Korea, Republic of",742.0,2006,20610834.6,PHL
Rwanda,RWA,China,730.0,2006,16733515.2,RWA
Samoa,WSM,China,730.0,2006,101425.3,WSM
Samoa,WSM,France,4.0,2006,200184.0,WSM
Sao Tome and Principe,STP,China,730.0,2006,16926803.0,STP
Sao Tome and Principe,STP,France,4.0,2006,8498594.3,STP
Sao Tome and Principe,STP,"Germany, Fed. Rep. of",5.0,2006,5913330.0,STP
Sao Tome and Principe,STP,Russian Federation,87.0,2006,3377370.0,STP
Senegal,SEN,Japan,701.0,2006,85316876.9,SEN
Senegal,SEN,China,730.0,2006,88039612.8,SEN
Senegal,SEN,"Germany, Fed. Rep. of",5.0,2006,2356113.0,SEN
Senegal,SEN,"Korea, Republic of",742.0,2006,0.0,SEN
Serbia,SRB,United Kingdom,12.0,2006,307302451.0,SRB
Serbia,SRB,United States,302.0,2006,170322000.0,SRB
Serbia,SRB,Japan,701.0,2006,93233437.2,SRB
Serbia,SRB,China,730.0,2006,166471000.0,SRB
Serbia,SRB,France,4.0,2006,234287039.0,SRB
Serbia,SRB,"Germany, Fed. Rep. of",5.0,2006,652048017.0,SRB
Serbia,SRB,Canada,301.0,2006,151033560.0,SRB
Serbia,SRB,Russian Federation,87.0,2006,64564000.0,SRB
Sierra Leone,SLE,United Kingdom,12.0,2006,5409278.0,SLE
Sierra Leone,SLE,United States,302.0,2006,50049000.0,SLE
Sierra Leone,SLE,Japan,701.0,2006,134388547.3,SLE
Sierra Leone,SLE,China,730.0,2006,26237172.7,SLE
Sierra Leone,SLE,France,4.0,2006,10004460.8,SLE
Sierra Leone,SLE,"Germany, Fed. Rep. of",5.0,2006,10038621.0,SLE
Solomon Islands,SLB,Australia,801.0,2006,7393833.1,SLB
"Somalia, Fed. Rep.",SOM,United Kingdom,12.0,2006,22144726.0,SOM
"Somalia, Fed. Rep.",SOM,United States,302.0,2006,247400000.0,SOM
"Somalia, Fed. Rep.",SOM,Japan,701.0,2006,52332912.9,SOM
"Somalia, Fed. Rep.",SOM,France,4.0,2006,93479401.3,SOM
"Somalia, Fed. Rep.",SOM,Russian Federation,87.0,2006,143476485.0,SOM
South Africa,ZAF,"Germany, Fed. Rep. of",5.0,2006,89102952.0,ZAF
Sri Lanka,LKA,United Kingdom,12.0,2006,0.0,LKA
Sri Lanka,LKA,United States,302.0,2006,529538088.0,LKA
Sri Lanka,LKA,Japan,701.0,2006,2693846154.2,LKA
Sri Lanka,LKA,China,730.0,2006,103154256.6,LKA
Sri Lanka,LKA,France,4.0,2006,79611333.0,LKA
Sri Lanka,LKA,"Germany, Fed. Rep. of",5.0,2006,574531698.1,LKA
Sri Lanka,LKA,Canada,301.0,2006,80916502.4,LKA
Sri Lanka,LKA,Australia,801.0,2006,10071000.0,LKA
Sri Lanka,LKA,"Korea, Republic of",742.0,2006,150681573.7,LKA
St. Lucia,LCA,United Kingdom,12.0,2006,0.0,LCA
St. Lucia,LCA,France,4.0,2006,20165595.9,LCA
St. Vincent and the Grenadines,VCT,United States,302.0,2006,6274000.0,VCT
St. Vincent and the Grenadines,VCT,China,730.0,2006,2399993.0,VCT
St. Vincent and the Grenadines,VCT,France,4.0,2006,9285901.5,VCT
Sudan,SDN,United Kingdom,12.0,2006,325060583.9,SDN
Sudan,SDN,United States,302.0,2006,344743000.0,SDN
Sudan,SDN,Japan,701.0,2006,213285622.1,SDN
Sudan,SDN,China,730.0,2006,1313601756.9,SDN
Sudan,SDN,France,4.0,2006,365295570.4,SDN
Sudan,SDN,"Germany, Fed. Rep. of",5.0,2006,85820988.0,SDN
Sudan,SDN,Canada,301.0,2006,9285000.0,SDN
Sudan,SDN,Russian Federation,87.0,2006,9344376.2,SDN
Tajikistan,TJK,United States,302.0,2006,16309000.0,TJK
Tajikistan,TJK,China,730.0,2006,37073904.8,TJK
Tajikistan,TJK,Russian Federation,87.0,2006,23000000.0,TJK
Tanzania,TZA,United Kingdom,12.0,2006,14408420.0,TZA
Tanzania,TZA,Japan,701.0,2006,120975199.6,TZA
Tanzania,TZA,China,730.0,2006,151357561.5,TZA
Tanzania,TZA,France,4.0,2006,1451334.0,TZA
Tanzania,TZA,Canada,301.0,2006,0.0,TZA
Tanzania,TZA,"Korea, Republic of",742.0,2006,0.0,TZA
Tanzania,TZA,Russian Federation,87.0,2006,20450000.0,TZA
Thailand,THA,United States,302.0,2006,51389000.0,THA
Thailand,THA,Japan,701.0,2006,6025406873.9,THA
Thailand,THA,France,4.0,2006,15273249.0,THA
Thailand,THA,"Germany, Fed. Rep. of",5.0,2006,219425566.0,THA
Thailand,THA,Canada,301.0,2006,23074594.1,THA
Togo,TGO,United Kingdom,12.0,2006,19327698.0,TGO
Togo,TGO,Japan,701.0,2006,70886927.3,TGO
Togo,TGO,China,730.0,2006,12771652.2,TGO
Togo,TGO,France,4.0,2006,106528196.9,TGO
Togo,TGO,"Germany, Fed. Rep. of",5.0,2006,13836402.0,TGO
Tonga,TON,China,730.0,2006,8067924.2,TON
Tonga,TON,France,4.0,2006,451000.0,TON
Tonga,TON,"Germany, Fed. Rep. of",5.0,2006,3285915.0,TON
Tunisia,TUN,United States,302.0,2006,83240369.7,TUN
Tunisia,TUN,Japan,701.0,2006,760109289.7,TUN
Tunisia,TUN,China,730.0,2006,40387900.7,TUN
Tunisia,TUN,France,4.0,2006,1144520974.0,TUN
Tunisia,TUN,"Germany, Fed. Rep. of",5.0,2006,378683595.0,TUN
Tunisia,TUN,Canada,301.0,2006,58782138.9,TUN
Tunisia,TUN,"Korea, Republic of",742.0,2006,23779840.8,TUN
Tunisia,TUN,Russian Federation,87.0,2006,1432000.0,TUN
Turkiye,TUR,United Kingdom,12.0,2006,2516566.0,TUR
Turkiye,TUR,United States,302.0,2006,126877000.0,TUR
Turkiye,TUR,Japan,701.0,2006,2258588096.5,TUR
Turkiye,TUR,France,4.0,2006,229805829.1,TUR
Turkiye,TUR,"Germany, Fed. Rep. of",5.0,2006,1317117344.0,TUR
Turkiye,TUR,Canada,301.0,2006,113264992.0,TUR
Turkiye,TUR,"Korea, Republic of",742.0,2006,10743115.3,TUR
Turkmenistan,TKM,Japan,701.0,2006,316519546.0,TKM
Turkmenistan,TKM,China,730.0,2006,45565971.4,TKM
Turkmenistan,TKM,"Germany, Fed. Rep. of",5.0,2006,258844497.0,TKM
Uganda,UGA,China,730.0,2006,19117907.0,UGA
Uganda,UGA,France,4.0,2006,10625556.0,UGA
Uganda,UGA,"Korea, Republic of",742.0,2006,5491144.3,UGA
Ukraine,UKR,United States,302.0,2006,187312000.0,UKR
Ukraine,UKR,Japan,701.0,2006,91946195.9,UKR
Ukraine,UKR,France,4.0,2006,19423116.0,UKR
Ukraine,UKR,"Germany, Fed. Rep. of",5.0,2006,328133184.0,UKR
Ukraine,UKR,Russian Federation,87.0,2006,1387856000.0,UKR
Uzbekistan,UZB,United States,302.0,2006,55896000.0,UZB
Uzbekistan,UZB,Japan,701.0,2006,694871794.9,UZB
Uzbekistan,UZB,China,730.0,2006,52454206.4,UZB
Uzbekistan,UZB,France,4.0,2006,8432751.0,UZB
Uzbekistan,UZB,"Germany, Fed. Rep. of",5.0,2006,207008694.0,UZB
Uzbekistan,UZB,"Korea, Republic of",742.0,2006,53391868.1,UZB
Uzbekistan,UZB,Russian Federation,87.0,2006,452451000.0,UZB
Vanuatu,VUT,France,4.0,2006,4567356.0,VUT
Viet Nam,VNM,United Kingdom,12.0,2006,18728983.0,VNM
Viet Nam,VNM,United States,302.0,2006,532186000.0,VNM
Viet Nam,VNM,Japan,701.0,2006,4480427948.7,VNM
Viet Nam,VNM,China,730.0,2006,114250864.3,VNM
Viet Nam,VNM,France,4.0,2006,634988598.5,VNM
Viet Nam,VNM,"Germany, Fed. Rep. of",5.0,2006,140161362.5,VNM
Viet Nam,VNM,Canada,301.0,2006,1827000.0,VNM
Viet Nam,VNM,"Korea, Republic of",742.0,2006,89230851.8,VNM
Viet Nam,VNM,Russian Federation,87.0,2006,1700000000.0,VNM
"Yemen, Rep.",YEM,United States,302.0,2006,99170000.0,YEM
"Yemen, Rep.",YEM,Japan,701.0,2006,237923497.3,YEM
"Yemen, Rep.",YEM,China,730.0,2006,168893046.1,YEM
"Yemen, Rep.",YEM,France,4.0,2006,77512035.0,YEM
"Yemen, Rep.",YEM,"Germany, Fed. Rep. of",5.0,2006,1791120.0,YEM
"Yemen, Rep.",YEM,"Korea, Republic of",742.0,2006,31682000.0,YEM
"Yemen, Rep.",YEM,Russian Federation,87.0,2006,1248103000.0,YEM
Zambia,ZMB,United States,302.0,2006,0.0,ZMB
Zambia,ZMB,Japan,701.0,2006,0.0,ZMB
Zambia,ZMB,China,730.0,2006,162372391.6,ZMB
Zambia,ZMB,France,4.0,2006,0.0,ZMB
Zambia,ZMB,"Germany, Fed. Rep. of",5.0,2006,0.0,ZMB
Zambia,ZMB,Canada,301.0,2006,0.0,ZMB
Zambia,ZMB,Russian Federation,87.0,2006,0.0,ZMB
Zimbabwe,ZWE,United Kingdom,12.0,2006,46428876.0,ZWE
Zimbabwe,ZWE,United States,302.0,2006,149486000.0,ZWE
Zimbabwe,ZWE,Japan,701.0,2006,167187894.0,ZWE
Zimbabwe,ZWE,China,730.0,2006,137769119.7,ZWE
Zimbabwe,ZWE,France,4.0,2006,151683481.8,ZWE
Zimbabwe,ZWE,"Germany, Fed. Rep. of",5.0,2006,352678113.0,ZWE
Afghanistan,AFG,United States,302.0,2007,118861000.0,AFG
Afghanistan,AFG,"Germany, Fed. Rep. of",5.0,2007,15627000.0,AFG
Afghanistan,AFG,Russian Federation,87.0,2007,806535000.0,AFG
Albania,ALB,Japan,701.0,2007,53157894.7,ALB
Albania,ALB,China,730.0,2007,28268000.0,ALB
Albania,ALB,"Germany, Fed. Rep. of",5.0,2007,162126789.3,ALB
Albania,ALB,"Korea, Republic of",742.0,2007,29220135.7,ALB
Albania,ALB,Russian Federation,87.0,2007,34726000.0,ALB
Algeria,DZA,United States,302.0,2007,10197000.0,DZA
Algeria,DZA,Japan,701.0,2007,178824561.3,DZA
Algeria,DZA,China,730.0,2007,64328764.7,DZA
Algeria,DZA,France,4.0,2007,877106622.0,DZA
Algeria,DZA,"Germany, Fed. Rep. of",5.0,2007,60366404.7,DZA
Algeria,DZA,Canada,301.0,2007,37363350.5,DZA
Angola,AGO,United Kingdom,12.0,2007,1511213.8,AGO
Angola,AGO,United States,302.0,2007,35610000.0,AGO
Angola,AGO,China,730.0,2007,1074852000.0,AGO
Angola,AGO,"Korea, Republic of",742.0,2007,16738000.0,AGO
Argentina,ARG,United Kingdom,12.0,2007,55646000.0,ARG
Argentina,ARG,United States,302.0,2007,332219000.0,ARG
Argentina,ARG,Japan,701.0,2007,1177378000.1,ARG
Argentina,ARG,France,4.0,2007,119871105.9,ARG
Argentina,ARG,"Germany, Fed. Rep. of",5.0,2007,1241944705.6,ARG
Argentina,ARG,Canada,301.0,2007,126115000.0,ARG
Armenia,ARM,United States,302.0,2007,34546000.0,ARM
Armenia,ARM,Japan,701.0,2007,90298245.7,ARM
Armenia,ARM,France,4.0,2007,5174431.5,ARM
Armenia,ARM,"Germany, Fed. Rep. of",5.0,2007,110376585.9,ARM
Azerbaijan,AZE,United States,302.0,2007,38879000.0,AZE
Azerbaijan,AZE,Japan,701.0,2007,407078947.4,AZE
Azerbaijan,AZE,"Germany, Fed. Rep. of",5.0,2007,79865841.3,AZE
Azerbaijan,AZE,"Korea, Republic of",742.0,2007,0.0,AZE
Bangladesh,BGD,United States,302.0,2007,482670000.0,BGD
Bangladesh,BGD,Japan,701.0,2007,1944745613.6,BGD
Bangladesh,BGD,China,730.0,2007,40933470.4,BGD
Bangladesh,BGD,France,4.0,2007,140574895.3,BGD
Bangladesh,BGD,"Korea, Republic of",742.0,2007,100943025.0,BGD
Bangladesh,BGD,Russian Federation,87.0,2007,44875.0,BGD
Belarus,BLR,United States,302.0,2007,59115000.0,BLR
Belarus,BLR,China,730.0,2007,198910998.8,BLR
Belarus,BLR,Russian Federation,87.0,2007,1746445000.0,BLR
Belize,BLZ,United Kingdom,12.0,2007,1686128.8,BLZ
Belize,BLZ,United States,302.0,2007,1163000.0,BLZ
Benin,BEN,China,730.0,2007,123488686.1,BEN
Benin,BEN,France,4.0,2007,2917460.0,BEN
Bhutan,BTN,Japan,701.0,2007,0.0,BTN
Bolivia,BOL,China,730.0,2007,39909372.2,BOL
Bolivia,BOL,France,4.0,2007,2405411.4,BOL
Bolivia,BOL,"Germany, Fed. Rep. of",5.0,2007,58108203.3,BOL
Bolivia,BOL,Canada,301.0,2007,504000.0,BOL
Bolivia,BOL,"Korea, Republic of",742.0,2007,17815000.0,BOL
Bosnia and Herzegovina,BIH,United Kingdom,12.0,2007,2447173.0,BIH
Bosnia and Herzegovina,BIH,United States,302.0,2007,25457000.0,BIH
Bosnia and Herzegovina,BIH,Japan,701.0,2007,62166228.1,BIH
Bosnia and Herzegovina,BIH,France,4.0,2007,251434964.1,BIH
Bosnia and Herzegovina,BIH,"Germany, Fed. Rep. of",5.0,2007,126756829.0,BIH
Bosnia and Herzegovina,BIH,Canada,301.0,2007,4815302.1,BIH
Bosnia and Herzegovina,BIH,"Korea, Republic of",742.0,2007,18734064.7,BIH
Botswana,BWA,United States,302.0,2007,4876000.0,BWA
Botswana,BWA,Japan,701.0,2007,52175438.6,BWA
Botswana,BWA,China,730.0,2007,79985214.8,BWA
Botswana,BWA,France,4.0,2007,1239508.2,BWA
Brazil,BRA,United States,302.0,2007,89657000.0,BRA
Brazil,BRA,Japan,701.0,2007,2857324508.6,BRA
Brazil,BRA,China,730.0,2007,74000.0,BRA
Brazil,BRA,France,4.0,2007,40657929.9,BRA
Brazil,BRA,"Germany, Fed. Rep. of",5.0,2007,313097036.7,BRA
Brazil,BRA,Canada,301.0,2007,115865000.0,BRA
Burkina Faso,BFA,China,730.0,2007,50180990.2,BFA
Burkina Faso,BFA,France,4.0,2007,40750672.2,BFA
Burundi,BDI,Japan,701.0,2007,9929824.6,BDI
Burundi,BDI,China,730.0,2007,0.0,BDI
Burundi,BDI,France,4.0,2007,38907603.0,BDI
Cabo Verde,CPV,China,730.0,2007,0.0,CPV
Cabo Verde,CPV,"Germany, Fed. Rep. of",5.0,2007,5906065.2,CPV
Cambodia,KHM,United States,302.0,2007,162269000.0,KHM
Cambodia,KHM,Japan,701.0,2007,54710526.3,KHM
Cambodia,KHM,China,730.0,2007,106184877.4,KHM
Cambodia,KHM,France,4.0,2007,27017451.3,KHM
Cambodia,KHM,"Germany, Fed. Rep. of",5.0,2007,2663028.9,KHM
Cambodia,KHM,"Korea, Republic of",742.0,2007,78895903.5,KHM
Cambodia,KHM,Russian Federation,87.0,2007,457776000.0,KHM
Cameroon,CMR,China,730.0,2007,50665072.0,CMR
Cameroon,CMR,France,4.0,2007,1359138095.0,CMR
Cameroon,CMR,"Germany, Fed. Rep. of",5.0,2007,90255942.9,CMR
Cameroon,CMR,Canada,301.0,2007,0.0,CMR
Central African Republic,CAF,United Kingdom,12.0,2007,1355689.8,CAF
Central African Republic,CAF,United States,302.0,2007,10371000.0,CAF
Central African Republic,CAF,Japan,701.0,2007,5582666.7,CAF
Central African Republic,CAF,China,730.0,2007,10994989.5,CAF
Central African Republic,CAF,France,4.0,2007,37466099.3,CAF
Central African Republic,CAF,"Germany, Fed. Rep. of",5.0,2007,4003840.8,CAF
Central African Republic,CAF,Russian Federation,87.0,2007,773000.0,CAF
Chad,TCD,China,730.0,2007,0.0,TCD
Chad,TCD,France,4.0,2007,33711090.0,TCD
Chad,TCD,"Germany, Fed. Rep. of",5.0,2007,566758.5,TCD
Chad,TCD,Russian Federation,87.0,2007,1309000.0,TCD
China,CHN,Japan,701.0,2007,12921971385.0,CHN
China,CHN,France,4.0,2007,0.0,CHN
China,CHN,"Germany, Fed. Rep. of",5.0,2007,3039401006.4,CHN
China,CHN,Canada,301.0,2007,345153393.2,CHN
China,CHN,Australia,801.0,2007,272200809.6,CHN
China,CHN,"Korea, Republic of",742.0,2007,12754028.4,CHN
Colombia,COL,United Kingdom,12.0,2007,0.0,COL
Colombia,COL,United States,302.0,2007,186546000.0,COL
Colombia,COL,Japan,701.0,2007,115464368.5,COL
Colombia,COL,France,4.0,2007,15424663.8,COL
Colombia,COL,"Germany, Fed. Rep. of",5.0,2007,124432877.4,COL
Colombia,COL,Canada,301.0,2007,5678263.1,COL
Comoros,COM,China,730.0,2007,1369000.4,COM
Comoros,COM,France,4.0,2007,3281310.9,COM
"Congo, Dem. Rep.",COD,United Kingdom,12.0,2007,130589926.8,COD
"Congo, Dem. Rep.",COD,United States,302.0,2007,1498424000.0,COD
"Congo, Dem. Rep.",COD,Japan,701.0,2007,733912526.5,COD
"Congo, Dem. Rep.",COD,China,730.0,2007,64942694.6,COD
"Congo, Dem. Rep.",COD,France,4.0,2007,971862006.7,COD
"Congo, Dem. Rep.",COD,"Germany, Fed. Rep. of",5.0,2007,189875916.6,COD
"Congo, Dem. Rep.",COD,Canada,301.0,2007,45964983.4,COD
"Congo, Rep.",COG,United Kingdom,12.0,2007,334698319.1,COG
"Congo, Rep.",COG,United States,302.0,2007,28698000.0,COG
"Congo, Rep.",COG,China,730.0,2007,73913698.3,COG
"Congo, Rep.",COG,France,4.0,2007,1479397974.2,COG
"Congo, Rep.",COG,"Germany, Fed. Rep. of",5.0,2007,188741886.1,COG
"Congo, Rep.",COG,Canada,301.0,2007,26049463.6,COG
"Congo, Rep.",COG,Russian Federation,87.0,2007,166585000.0,COG
Cote d'Ivoire,CIV,United Kingdom,12.0,2007,61734820.4,CIV
Cote d'Ivoire,CIV,United States,302.0,2007,325730123.9,CIV
Cote d'Ivoire,CIV,Japan,701.0,2007,132421052.6,CIV
Cote d'Ivoire,CIV,China,730.0,2007,60342222.6,CIV
Cote d'Ivoire,CIV,France,4.0,2007,3397702486.5,CIV
Cote d'Ivoire,CIV,"Germany, Fed. Rep. of",5.0,2007,443412713.1,CIV
Cote d'Ivoire,CIV,Canada,301.0,2007,125515000.0,CIV
Djibouti,DJI,China,730.0,2007,21469402.8,DJI
Djibouti,DJI,France,4.0,2007,143616603.9,DJI
Dominica,DMA,United Kingdom,12.0,2007,10439000.0,DMA
Dominica,DMA,France,4.0,2007,10452325.5,DMA
Dominican Republic,DOM,United Kingdom,12.0,2007,0.0,DOM
Dominican Republic,DOM,United States,302.0,2007,275333000.0,DOM
Dominican Republic,DOM,Japan,701.0,2007,115254386.0,DOM
Dominican Republic,DOM,China,730.0,2007,8736000.0,DOM
Dominican Republic,DOM,France,4.0,2007,36063267.2,DOM
Dominican Republic,DOM,"Germany, Fed. Rep. of",5.0,2007,58864338.7,DOM
Dominican Republic,DOM,Canada,301.0,2007,47732825.2,DOM
Dominican Republic,DOM,"Korea, Republic of",742.0,2007,466000.0,DOM
Ecuador,ECU,United Kingdom,12.0,2007,92635713.0,ECU
Ecuador,ECU,United States,302.0,2007,85066000.0,ECU
Ecuador,ECU,Japan,701.0,2007,445925151.8,ECU
Ecuador,ECU,China,730.0,2007,4008433.0,ECU
Ecuador,ECU,France,4.0,2007,197487428.0,ECU
Ecuador,ECU,"Germany, Fed. Rep. of",5.0,2007,69825288.1,ECU
Ecuador,ECU,Canada,301.0,2007,27412097.9,ECU
Ecuador,ECU,"Korea, Republic of",742.0,2007,7155870.1,ECU
"Egypt, Arab Rep.",EGY,United Kingdom,12.0,2007,578956305.9,EGY
"Egypt, Arab Rep.",EGY,United States,302.0,2007,3828730000.0,EGY
"Egypt, Arab Rep.",EGY,Japan,701.0,2007,3113898473.5,EGY
"Egypt, Arab Rep.",EGY,China,730.0,2007,125454215.9,EGY
"Egypt, Arab Rep.",EGY,France,4.0,2007,4490508326.4,EGY
"Egypt, Arab Rep.",EGY,"Germany, Fed. Rep. of",5.0,2007,4527728111.7,EGY
"Egypt, Arab Rep.",EGY,Canada,301.0,2007,505771800.8,EGY
"Egypt, Arab Rep.",EGY,Australia,801.0,2007,192710803.2,EGY
El Salvador,SLV,United States,302.0,2007,146536000.0,SLV
El Salvador,SLV,Japan,701.0,2007,258052631.6,SLV
El Salvador,SLV,China,730.0,2007,32253000.0,SLV
El Salvador,SLV,"Germany, Fed. Rep. of",5.0,2007,132930630.0,SLV
El Salvador,SLV,Canada,301.0,2007,4071000.0,SLV
Eritrea,ERI,United States,302.0,2007,28050000.0,ERI
Eritrea,ERI,China,730.0,2007,15739534.0,ERI
Eswatini,SWZ,United Kingdom,12.0,2007,0.0,SWZ
Eswatini,SWZ,United States,302.0,2007,5227000.0,SWZ
Eswatini,SWZ,Japan,701.0,2007,19655052.6,SWZ
Eswatini,SWZ,China,730.0,2007,2601000.0,SWZ
Eswatini,SWZ,"Germany, Fed. Rep. of",5.0,2007,19798272.9,SWZ
Ethiopia,ETH,China,730.0,2007,23467267.2,ETH
Ethiopia,ETH,"Korea, Republic of",742.0,2007,10011097.6,ETH
Ethiopia,ETH,Russian Federation,87.0,2007,162790000.0,ETH
Fiji,FJI,Japan,701.0,2007,16743771.9,FJI
Fiji,FJI,China,730.0,2007,76288275.9,FJI
Fiji,FJI,France,4.0,2007,1769464.2,FJI
Gabon,GAB,United Kingdom,12.0,2007,132959647.8,GAB
Gabon,GAB,United States,302.0,2007,37200000.0,GAB
Gabon,GAB,Japan,701.0,2007,20903508.9,GAB
Gabon,GAB,China,730.0,2007,105557558.9,GAB
Gabon,GAB,France,4.0,2007,1081504426.3,GAB
Gabon,GAB,"Germany, Fed. Rep. of",5.0,2007,164757804.9,GAB
Gabon,GAB,Canada,301.0,2007,25378000.0,GAB
"Gambia, The",GMB,China,730.0,2007,8103001.8,GMB
"Gambia, The",GMB,France,4.0,2007,8114810.9,GMB
Georgia,GEO,United States,302.0,2007,43793000.0,GEO
Georgia,GEO,Japan,701.0,2007,47570175.5,GEO
Georgia,GEO,China,730.0,2007,0.0,GEO
Georgia,GEO,"Germany, Fed. Rep. of",5.0,2007,173058817.4,GEO
Georgia,GEO,Russian Federation,87.0,2007,120494000.0,GEO
Ghana,GHA,United States,302.0,2007,62094000.0,GHA
Ghana,GHA,China,730.0,2007,90366048.1,GHA
Ghana,GHA,France,4.0,2007,110878596.7,GHA
Ghana,GHA,"Germany, Fed. Rep. of",5.0,2007,51075946.1,GHA
Ghana,GHA,"Korea, Republic of",742.0,2007,54520912.3,GHA
Ghana,GHA,Russian Federation,87.0,2007,720152.2,GHA
Grenada,GRD,United Kingdom,12.0,2007,0.0,GRD
Grenada,GRD,United States,302.0,2007,1563000.0,GRD
Grenada,GRD,France,4.0,2007,1388501.5,GRD
Grenada,GRD,"Germany, Fed. Rep. of",5.0,2007,3395000.0,GRD
Grenada,GRD,Russian Federation,87.0,2007,200000.0,GRD
Guatemala,GTM,United States,302.0,2007,73846000.0,GTM
Guatemala,GTM,Japan,701.0,2007,131324561.4,GTM
Guatemala,GTM,China,730.0,2007,56917000.0,GTM
Guatemala,GTM,France,4.0,2007,0.0,GTM
Guatemala,GTM,"Germany, Fed. Rep. of",5.0,2007,89549315.1,GTM
Guatemala,GTM,Canada,301.0,2007,1954255.6,GTM
Guinea,GIN,United Kingdom,12.0,2007,1939000.0,GIN
Guinea,GIN,United States,302.0,2007,84614000.0,GIN
Guinea,GIN,Japan,701.0,2007,68014210.5,GIN
Guinea,GIN,China,730.0,2007,46904005.7,GIN
Guinea,GIN,France,4.0,2007,390115180.3,GIN
Guinea,GIN,"Germany, Fed. Rep. of",5.0,2007,10218094.6,GIN
Guinea,GIN,"Korea, Republic of",742.0,2007,1596709.8,GIN
Guinea,GIN,Russian Federation,87.0,2007,122876725.0,GIN
Guinea-Bissau,GNB,France,4.0,2007,11581010.7,GNB
Guinea-Bissau,GNB,"Germany, Fed. Rep. of",5.0,2007,1202705.7,GNB
Guinea-Bissau,GNB,Russian Federation,87.0,2007,15922000.0,GNB
Guyana,GUY,United Kingdom,12.0,2007,140238.0,GUY
Guyana,GUY,United States,302.0,2007,1059000.0,GUY
Guyana,GUY,China,730.0,2007,26846097.0,GUY
Guyana,GUY,Russian Federation,87.0,2007,276000.0,GUY
Haiti,HTI,United States,302.0,2007,15149880.0,HTI
Haiti,HTI,France,4.0,2007,115361783.6,HTI
Haiti,HTI,Canada,301.0,2007,2413322.5,HTI
Honduras,HND,United States,302.0,2007,12090000.0,HND
Honduras,HND,China,730.0,2007,28333000.0,HND
Honduras,HND,France,4.0,2007,9548040.6,HND
Honduras,HND,"Germany, Fed. Rep. of",5.0,2007,11227706.7,HND
Honduras,HND,"Korea, Republic of",742.0,2007,8205000.0,HND
India,IND,United Kingdom,12.0,2007,36354000.0,IND
India,IND,United States,302.0,2007,766593251.3,IND
India,IND,Japan,701.0,2007,10779567561.2,IND
India,IND,China,730.0,2007,4058000.0,IND
India,IND,France,4.0,2007,638987086.5,IND
India,IND,"Germany, Fed. Rep. of",5.0,2007,4335953031.6,IND
India,IND,Canada,301.0,2007,238506265.2,IND
India,IND,Russian Federation,87.0,2007,3238058000.0,IND
Indonesia,IDN,United Kingdom,12.0,2007,1346847587.2,IDN
Indonesia,IDN,United States,302.0,2007,2296541000.0,IDN
Indonesia,IDN,Japan,701.0,2007,24391836350.1,IDN
Indonesia,IDN,China,730.0,2007,239287000.0,IDN
Indonesia,IDN,France,4.0,2007,1901062856.8,IDN
Indonesia,IDN,"Germany, Fed. Rep. of",5.0,2007,3914470872.7,IDN
Indonesia,IDN,Canada,301.0,2007,422740381.3,IDN
