sender_iso3,recipient_iso3,year,arms_tiv,bilateral_debt,ucdp_troops,ucdp_weapons,ucdp_training,ucdp_funding,bilateral_aid,colonial_tie,journalist_killings,oda_received,us_intervention
FIN,CMR,1995,0.0,,0,0,0,0,14947.0,0,0.0,399380004.79713,0
FIN,CMR,1997,0.0,,0,0,0,0,45603.0,0,0.0,345949997.704476,1
FIN,CMR,1998,0.0,,0,0,0,0,1293912.0,0,0.0,332530005.045235,0
FIN,CMR,1999,0.0,,0,0,0,0,24806.0,0,0.0,272050002.265722,0
FIN,CMR,2000,0.0,,0,0,0,0,15659.0,0,0.0,252339999.908581,0
FIN,CMR,2003,0.0,,0,0,0,0,819733.0,0,0.0,813450012.482703,0
FIN,CMR,2004,0.0,,0,0,0,0,10668.0,0,0.0,616890003.48188,0
FIN,CMR,2005,0.0,,0,0,0,0,809044.0,0,0.0,371519993.675873,0
FIN,CMR,2007,0.0,,0,0,0,0,377094.0,0,0.0,1764220007.07872,0
FIN,CMR,2008,0.0,,0,0,0,0,1142096.0,0,0.0,368659996.524452,0
FIN,CMR,2009,0.0,,0,0,0,0,9905.0,0,0.0,327129999.695346,0
FIN,CMR,2011,0.0,,0,0,0,0,1382517.0,0,0.0,383369993.049651,0
FIN,CMR,2013,0.0,,0,0,0,0,731327.0,0,0.0,447315633.304417,0
FIN,COD,1993,0.0,,0,0,0,0,374727.0,0,0.0,102369998.54818,0
FIN,COD,1994,0.0,,0,0,0,0,781126.0,0,2.0,105889998.316765,1
FIN,COD,1996,0.0,,0,0,0,0,3480640.0,0,0.0,134289999.935776,0
FIN,COD,1997,0.0,,0,0,0,0,353056.0,0,0.0,115330001.065507,1
FIN,COD,1998,0.0,,0,0,0,0,426752.0,0,0.0,92370001.5898794,0
FIN,COD,1999,0.0,,0,0,0,0,1973144.0,0,0.0,93160000.3913044,0
FIN,COD,2000,0.0,,0,0,0,0,1517541.0,0,0.0,136210001.956671,0
FIN,COD,2001,0.0,,0,0,0,0,2255815.0,0,0.0,186750000.854954,0
FIN,COD,2002,0.0,,0,0,0,0,1867789.0,0,0.0,423049998.285249,0
FIN,COD,2003,0.0,,0,0,0,0,2792644.0,0,0.0,5089619963.53418,0
FIN,COD,2004,0.0,,0,0,0,0,3379160.0,0,0.0,1414809986.89123,0
FIN,COD,2005,0.0,,0,0,0,0,5710081.0,0,1.0,1204140012.11151,0
FIN,COD,2006,0.0,,0,0,0,0,8366774.0,0,1.0,1723209970.29729,0
FIN,COD,2007,0.0,,0,0,0,0,6445170.0,0,2.0,947910005.450248,0
FIN,COD,2008,0.0,,0,0,0,0,6223479.0,0,1.0,1210870012.61488,0
FIN,COD,2009,0.0,,0,0,0,0,9227681.0,0,1.0,1332880004.8288,0
FIN,COD,2010,0.0,,0,0,0,0,6554075.0,0,1.0,2747920006.54712,0
FIN,COD,2011,0.0,,0,0,0,0,7440847.0,0,1.0,4553530081.60554,1
FIN,COD,2012,0.0,,0,0,0,0,7780131.0,0,0.0,1938791926.42868,0
FIN,COD,2013,0.0,,0,0,0,0,6752852.0,0,0.0,1525595063.07356,0
FIN,COG,1997,0.0,,0,0,0,0,194181.0,0,0.0,264240002.347156,0
FIN,COG,2001,0.0,,0,0,0,0,183377.0,0,0.0,32000000.6835908,0
FIN,COG,2002,0.0,,0,0,0,0,95503.0,0,0.0,48349999.2862344,0
FIN,COG,2003,0.0,,0,0,0,0,528413.0,0,0.0,43159999.9498576,0
FIN,COG,2005,0.0,,0,0,0,0,142837.0,0,0.0,1359899981.51362,0
FIN,COG,2008,0.0,,0,0,0,0,725.0,0,0.0,429850009.959191,0
FIN,COG,2009,0.0,,0,0,0,0,809.0,0,1.0,252479999.177158,0
FIN,COG,2010,0.0,,0,0,0,0,48735.0,0,0.0,1251220021.40991,0
FIN,COL,1992,0.0,,0,0,0,0,145365.0,0,1.0,228270002.080128,0
FIN,COL,1995,0.0,,0,0,0,0,74737.0,0,3.0,174990000.907332,0
FIN,COL,1996,0.0,,0,0,0,0,30006.0,0,1.0,185259998.612106,0
FIN,COL,1999,0.0,,0,0,0,0,281878.0,0,7.0,310030005.920679,0
FIN,COL,2001,0.0,,0,0,0,0,911063.0,0,8.0,388139989.390969,0
FIN,COL,2002,0.0,,0,0,0,0,666954.0,0,9.0,443880008.004606,1
FIN,COL,2003,0.0,,0,0,0,0,673710.0,0,6.0,798729973.76509,1
FIN,COL,2004,0.0,,0,0,0,0,628489.0,0,2.0,524839996.645227,1
FIN,COL,2005,0.0,,0,0,0,0,2010664.0,0,2.0,627129999.158904,1
FIN,COL,2006,0.0,,0,0,0,0,1276962.0,0,3.0,987430002.367124,0
FIN,COL,2007,0.0,,0,0,0,0,1622587.0,0,1.0,702829998.709261,0
FIN,COL,2008,0.0,,0,0,0,0,3688224.0,0,0.0,956850031.023845,0
FIN,COL,2009,0.0,,0,0,0,0,2136139.0,0,3.0,1044590024.86803,0
FIN,COL,2010,0.0,,0,0,0,0,3076545.0,0,2.0,614590000.890196,0
FIN,COL,2011,0.0,,0,0,0,0,3718552.0,0,1.0,972729986.518621,0
FIN,COL,2013,0.0,,0,0,0,0,1671506.0,0,2.0,809583983.454853,0
FIN,COM,1993,0.0,,0,0,0,0,317565.0,0,0.0,37720000.5128979,0
FIN,COM,1996,0.0,,0,0,0,0,45008.0,0,0.0,28280000.3215671,0
FIN,COM,1997,0.0,,0,0,0,0,85322.0,0,0.0,18450000.397861,0
FIN,COM,1998,0.0,,0,0,0,0,28450.0,0,0.0,28940000.0050664,0
FIN,CPV,2010,0.0,,0,0,0,0,37268.0,0,0.0,284490004.710854,0
FIN,CRI,1992,0.0,,0,0,0,0,178064.0,0,0.0,140989999.374375,0
FIN,CRI,1994,0.0,,0,0,0,0,781126.0,0,0.0,75359999.8857826,0
FIN,CRI,2001,0.0,,0,0,0,0,64269.0,0,1.0,7609999.87646938,0
FIN,CRI,2002,0.0,,0,0,0,0,19078692.0,0,0.0,6330001.02825471,0
FIN,CRI,2005,0.0,,0,0,0,0,3654.0,0,0.0,27749999.9143184,0
FIN,CRI,2006,0.0,,0,0,0,0,4935587.0,0,0.0,28169999.325648,0
FIN,CRI,2008,0.0,,0,0,0,0,175217.0,0,0.0,67919999.3368237,0
FIN,CRI,2009,0.0,,0,0,0,0,8188922.0,0,0.0,105710001.453757,0
FIN,CRI,2011,0.0,,0,0,0,0,50432.0,0,0.0,28559999.4547665,0
FIN,CRI,2013,0.0,,0,0,0,0,5498.0,0,0.0,26869664.5125747,0
FIN,CUB,1997,0.0,,0,0,0,0,8826.0,0,0.0,52270001.1581182,0
FIN,CUB,1999,0.0,,0,0,0,0,676507.0,0,0.0,49409999.8213351,0
FIN,CUB,2000,0.0,,0,0,0,0,50823.0,0,0.0,37699999.4572252,0
FIN,CUB,2001,0.0,,0,0,0,0,114138.0,0,0.0,45719999.8423457,0
FIN,CUB,2002,0.0,,0,0,0,0,5048040.0,0,0.0,55309999.4175136,0
FIN,CUB,2003,0.0,,0,0,0,0,559624.0,0,0.0,62649999.8290091,0
FIN,CUB,2004,0.0,,0,0,0,0,138170.0,0,0.0,74560000.3767759,0
FIN,CUB,2005,0.0,,0,0,0,0,309225.0,0,0.0,70119999.8166412,0
FIN,CUB,2006,0.0,,0,0,0,0,140938.0,0,0.0,59779999.397695,0
FIN,CUB,2007,0.0,,0,0,0,0,58092.0,0,0.0,59200000.3289432,0
FIN,CUB,2008,0.0,,0,0,0,0,138761.0,0,0.0,95100001.9200147,0
FIN,CUB,2009,0.0,,0,0,0,0,31496.0,0,0.0,103940002.121031,0
FIN,CUB,2011,0.0,,0,0,0,0,26314.0,0,0.0,65070000.6149709,0
FIN,CZE,1993,0.0,,0,0,0,0,564323.0,0,0.0,98450001.9717961,0
FIN,CZE,1996,0.0,,0,0,0,0,330061.0,0,0.0,126449998.186901,0
FIN,DJI,1992,0.0,,0,0,0,0,123026.0,0,0.0,96430000.8099526,0
FIN,DJI,2003,0.0,,0,0,0,0,45859.0,0,0.0,44689999.8243898,1
FIN,DJI,2005,0.0,,0,0,0,0,8262.0,0,0.0,56919999.2455542,1
FIN,DJI,2013,0.0,,0,0,0,0,6713.0,0,0.0,107583087.316249,0
FIN,DMA,2010,0.0,,0,0,0,0,22934.0,0,0.0,29209999.1310388,0
FIN,DMA,2011,0.0,,0,0,0,0,1390.0,0,0.0,23770000.2081692,0
FIN,DMA,2012,0.0,,0,0,0,0,27269.0,0,0.0,20644878.1946674,0
FIN,DOM,1992,0.0,,0,0,0,0,5600931.0,0,0.0,71580000.9761006,0
FIN,DOM,1996,0.0,,0,0,0,0,9002.0,0,0.0,73640001.5931576,0
FIN,DOM,1997,0.0,,0,0,0,0,16475.0,0,0.0,57689999.5524437,0
FIN,DOM,1998,0.0,,0,0,0,0,11380.0,0,0.0,98470000.7364154,0
FIN,DOM,2000,0.0,,0,0,0,0,104118.0,0,0.0,57510000.9404123,0
FIN,DOM,2001,0.0,,0,0,0,0,8087056.0,0,0.0,115910001.050681,0
FIN,DOM,2002,0.0,,0,0,0,0,934677.0,0,0.0,159360004.15124,0
FIN,DOM,2004,0.0,,0,0,0,0,78443.0,0,1.0,102610002.38359,0
FIN,DOM,2005,0.0,,0,0,0,0,659258.0,0,0.0,81699999.3026256,0
FIN,DOM,2007,0.0,,0,0,0,0,689496.0,0,0.0,129200001.779944,0
FIN,DOM,2008,0.0,,0,0,0,0,737237.0,0,1.0,154190000.763163,0
FIN,DOM,2009,0.0,,0,0,0,0,118402.0,0,0.0,118289999.779314,0
FIN,DOM,2010,0.0,,0,0,0,0,2867.0,0,0.0,172440002.635121,0
FIN,DOM,2011,0.0,,0,0,0,0,552264.0,0,1.0,222939996.080473,0
FIN,DOM,2012,0.0,,0,0,0,0,15856.0,0,0.0,252131935.877725,0
FIN,DOM,2013,0.0,,0,0,0,0,6187.0,0,0.0,130956795.306876,0
FIN,DZA,2000,0.0,,0,0,0,0,18131.0,0,0.0,118230000.162497,0
FIN,DZA,2001,0.0,,0,0,0,0,321078.0,0,2.0,161249994.784594,0
FIN,DZA,2002,0.0,,0,0,0,0,313125.0,0,0.0,173380001.394078,0
FIN,DZA,2003,0.0,,0,0,0,0,342094.0,0,0.0,225110000.563785,0
FIN,DZA,2004,0.0,,0,0,0,0,1004257.0,0,0.0,306749996.492639,0
FIN,DZA,2005,0.0,,0,0,0,0,274351.0,0,0.0,323720003.100112,0
FIN,DZA,2006,0.0,,0,0,0,0,661728.0,0,0.0,192819998.394698,0
FIN,DZA,2007,0.0,,0,0,0,0,1225128.0,0,0.0,377539992.973208,0
FIN,DZA,2008,0.0,,0,0,0,0,476709.0,0,0.0,333070002.950728,0
FIN,DZA,2009,0.0,,0,0,0,0,575796.0,0,0.0,283309996.09828,0
FIN,DZA,2010,0.0,,0,0,0,0,306599.0,0,0.0,195089997.177944,0
FIN,DZA,2011,0.0,,0,0,0,0,166844.0,0,0.0,186510004.308075,0
FIN,DZA,2012,0.0,,0,0,0,0,143113.0,0,0.0,144048863.384523,0
FIN,DZA,2013,0.0,,0,0,0,0,200756.0,0,0.0,149382209.669799,0
FIN,ECU,1992,0.0,,0,0,0,0,118170.0,0,0.0,211719999.754801,0
FIN,ECU,1993,0.0,,0,0,0,0,5399.0,0,0.0,177570002.350956,0
FIN,ECU,1994,0.0,,0,0,0,0,70926.0,0,0.0,182149999.490008,0
FIN,ECU,1995,0.0,,0,0,0,0,47832.0,0,0.0,172930000.256747,0
FIN,ECU,1996,0.0,,0,0,0,0,192035.0,0,0.0,223720000.643283,0
FIN,ECU,1997,0.0,,0,0,0,0,72671.0,0,0.0,152990000.938997,0
FIN,ECU,1998,0.0,,0,0,0,0,56900.0,0,0.0,169050000.313669,0
FIN,ECU,1999,0.0,,0,0,0,0,259328.0,0,0.0,144340000.361204,0
FIN,ECU,2000,0.0,,0,0,0,0,392846.0,0,0.0,144980001.717806,0
FIN,ECU,2001,0.0,,0,0,0,0,886976.0,0,0.0,153380002.040416,0
FIN,ECU,2002,0.0,,0,0,0,0,836043.0,0,0.0,214369998.846203,0
FIN,ECU,2003,0.0,,0,0,0,0,1229651.0,0,0.0,189189998.075366,0
FIN,ECU,2004,0.0,,0,0,0,0,980119.0,0,0.0,173990001.736209,0
FIN,ECU,2005,0.0,,0,0,0,0,2089969.0,0,1.0,227320005.016401,0
FIN,ECU,2006,0.0,,0,0,0,0,185077.0,0,1.0,199409998.565912,0
FIN,ECU,2007,0.0,,0,0,0,0,2464700.0,0,0.0,218919998.059049,0
FIN,ECU,2008,0.0,,0,0,0,0,2033723.0,0,0.0,236669997.969642,0
FIN,ECU,2009,0.0,,0,0,0,0,907504.0,0,0.0,210210001.494736,0
FIN,ECU,2010,0.0,,0,0,0,0,119954.0,0,0.0,151049999.020994,0
FIN,ECU,2011,0.0,,0,0,0,0,1426174.0,0,0.0,156810000.628233,0
FIN,ECU,2012,0.0,,0,0,0,0,400670.0,0,1.0,156302457.28977,0
FIN,ECU,2013,0.0,,0,0,0,0,71243.0,0,0.0,152261358.788703,0
FIN,EGY,1992,0.0,,0,0,0,0,92484641.0,0,1.0,3062929984.32927,0
FIN,EGY,1993,0.0,,0,0,0,0,10088718.0,0,0.0,1873440008.28639,0
FIN,EGY,1994,0.0,,0,0,0,0,8084336.0,0,1.0,2438779972.05965,0
FIN,EGY,1995,0.0,,0,0,0,0,10223992.0,0,0.0,1785720000.63956,0
FIN,EGY,1996,0.0,,0,0,0,0,15135685.0,0,0.0,2032000020.93799,0
FIN,EGY,1997,0.0,,0,0,0,0,5538270.0,0,0.0,1695340020.61561,0
FIN,EGY,1998,0.0,,0,0,0,0,5064122.0,0,0.0,1663050019.52313,0
FIN,EGY,1999,0.0,,0,0,0,0,2865851.0,0,0.0,1449580034.08462,0
FIN,EGY,2005,0.0,,0,0,0,0,9148301.0,0,0.0,850150012.277067,0
FIN,EGY,2007,0.0,,0,0,0,0,2340295.0,0,0.0,1013770006.48156,0
FIN,EGY,2008,0.0,,0,0,0,0,1016391.0,0,0.0,1171190011.54415,0
FIN,EGY,2009,0.0,,0,0,0,0,2721888.0,0,0.0,784989999.996499,0
FIN,EGY,2010,0.0,,0,0,0,0,3908628.0,0,0.0,500030002.953486,0
FIN,EGY,2011,0.0,,0,0,0,0,2917091.0,0,2.0,299689991.751686,0
FIN,EGY,2012,0.0,,0,0,0,0,3896313.0,0,1.0,1073309202.70085,0
FIN,EGY,2013,0.0,,0,0,0,0,1338756.0,0,7.0,304435065.78356,0
FIN,ERI,1993,0.0,,0,0,0,0,2945414.0,0,0.0,48240000.0393391,0
FIN,ERI,1996,0.0,,0,0,0,0,24004.0,0,0.0,135650000.233203,0
FIN,ERI,1997,0.0,,0,0,0,0,132396.0,0,0.0,88339999.6496737,0
FIN,ERI,1998,0.0,,0,0,0,0,14225.0,0,0.0,103560000.542551,0
FIN,ERI,1999,0.0,,0,0,0,0,479192.0,0,0.0,86510000.84728,0
FIN,ERI,2000,0.0,,0,0,0,0,392847.0,0,0.0,117770001.810044,1
FIN,ERI,2001,0.0,,0,0,0,0,266676.0,0,0.0,174360000.960529,1
FIN,ERI,2002,0.0,,0,0,0,0,313125.0,0,0.0,135719999.244437,1
FIN,ERI,2003,0.0,,0,0,0,0,3467626.0,0,0.0,210119997.549802,1
FIN,ERI,2004,0.0,,0,0,0,0,5044057.0,0,0.0,188620000.869036,1
FIN,ERI,2005,0.0,,0,0,0,0,2078254.0,0,0.0,255369999.468327,1
FIN,ERI,2006,0.0,,0,0,0,0,2372460.0,0,0.0,78149999.1510063,1
FIN,ERI,2007,0.0,,0,0,0,0,462184.0,0,2.0,83019999.1613627,1
FIN,ERI,2008,0.0,,0,0,0,0,140741.0,0,0.0,69929998.8523126,1
FIN,ERI,2009,0.0,,0,0,0,0,1771492.0,0,0.0,86299998.6167997,0
FIN,ERI,2010,0.0,,0,0,0,0,286675.0,0,0.0,73269999.1036206,0
FIN,EST,1993,0.0,,0,0,0,0,3428319.0,0,0.0,42169999.9421835,0
FIN,EST,1994,0.0,,0,0,0,0,10619826.0,0,0.0,41560000.3860891,0
FIN,EST,1996,0.0,,0,0,0,0,2807617.0,0,0.0,56299999.5425344,0
FIN,EST,1999,0.0,,0,0,0,0,348119.0,0,0.0,81890001.27092,0
FIN,EST,2000,0.0,,0,0,0,0,5716878.0,0,0.0,62500000.2328306,0
FIN,EST,2001,0.0,,0,0,0,0,426949.0,0,0.0,66829998.8340587,0
FIN,EST,2002,0.0,,0,0,0,0,3131.0,0,0.0,52780000.6568432,0
FIN,EST,2004,0.0,,0,0,0,0,6220549.0,0,0.0,134800003.055483,0
FIN,ETH,1992,0.0,,0,0,0,0,5412184.0,0,0.0,748089995.061979,0
FIN,ETH,1993,0.0,,0,0,0,0,22429603.0,0,0.0,538629996.269941,0
FIN,ETH,1994,0.0,,0,0,0,0,12118382.0,0,0.0,749129988.789559,0
FIN,ETH,1995,0.0,,0,0,0,0,6971746.0,0,0.0,606240003.388375,0
FIN,ETH,1996,0.0,,0,0,0,0,1126708.0,0,0.0,500619999.855757,0
FIN,ETH,1997,0.0,,0,0,0,0,12991574.0,0,0.0,414870001.628995,0
FIN,ETH,1998,0.0,,0,0,0,0,2087103.0,0,2.0,480630004.357546,0
FIN,ETH,1999,0.0,,0,0,0,0,7107548.0,0,0.0,408480001.822114,0
FIN,ETH,2000,0.0,,0,0,0,0,3316395.0,0,0.0,448970000.997186,0
FIN,ETH,2001,0.0,,0,0,0,0,19109514.0,0,0.0,467579999.089241,0
FIN,ETH,2002,0.0,,0,0,0,0,16279356.0,0,0.0,606609996.363521,0
FIN,ETH,2003,0.0,,0,0,0,0,22191944.0,0,0.0,1183519985.37779,1
FIN,ETH,2004,0.0,,0,0,0,0,8280067.0,0,0.0,1139459990.3319,1
FIN,ETH,2005,0.0,,0,0,0,0,11627533.0,0,0.0,1351029987.44883,1
FIN,ETH,2006,0.0,,0,0,0,0,28620768.0,0,0.0,1221409988.12392,1
FIN,ETH,2007,0.0,,0,0,0,0,27795855.0,0,0.0,1610350024.22705,1
FIN,ETH,2008,0.0,,0,0,0,0,44327828.0,0,0.0,2292229998.70218,1
FIN,ETH,2009,0.0,,0,0,0,0,34166857.0,0,0.0,2020739998.56971,1
FIN,ETH,2010,0.0,,0,0,0,0,50738617.0,0,0.0,2094390012.95157,1
FIN,ETH,2011,0.0,,0,0,0,0,39217029.0,0,0.0,2128510024.12848,1
FIN,ETH,2012,0.0,,0,0,0,0,10137001.0,0,0.0,2024977879.68256,1
FIN,ETH,2013,0.0,,0,0,0,0,37904171.0,0,0.0,2034413635.41875,1
FIN,FJI,1999,0.0,,0,0,0,0,70469.0,0,0.0,31180001.232773,0
FIN,FJI,2008,0.0,,0,0,0,0,18992.0,0,0.0,40339999.4894862,0
FIN,FJI,2009,0.0,,0,0,0,0,23567.0,0,0.0,62509999.3720651,0
FIN,FJI,2010,0.0,,0,0,0,0,2754.0,0,0.0,68750001.6521662,0
FIN,GAB,2008,0.0,,0,0,0,0,76246.0,0,0.0,51889998.0615824,0
FIN,GAB,2011,0.0,,0,0,0,0,58259.0,0,0.0,62919999.1319328,0
FIN,GEO,1993,0.0,,0,0,0,0,158782.0,0,3.0,95589999.595657,0
FIN,GEO,1994,0.0,,0,0,0,0,468675.0,0,0.0,159299998.078495,0
FIN,GEO,1996,0.0,,0,0,0,0,765141.0,0,0.0,148489997.083321,0
FIN,GEO,1997,0.0,,0,0,0,0,2206600.0,0,0.0,91789998.9672005,0
FIN,GEO,1998,0.0,,0,0,0,0,1707007.0,0,1.0,102690000.411123,0
FIN,GEO,1999,0.0,,0,0,0,0,1409389.0,0,0.0,105339999.891818,0
FIN,GEO,2000,0.0,,0,0,0,0,1696383.0,0,1.0,134110000.910237,0
FIN,GEO,2001,0.0,,0,0,0,0,1333382.0,0,1.0,175059994.680807,0
FIN,GEO,2002,0.0,,0,0,0,0,2755498.0,0,0.0,220479998.925701,0
FIN,GEO,2003,0.0,,0,0,0,0,1280724.0,0,0.0,192229997.364804,0
FIN,GEO,2004,0.0,,0,0,0,0,1642767.0,0,0.0,245270002.707839,0
FIN,GEO,2005,0.0,,0,0,0,0,878541.0,0,0.0,220650003.185496,0
FIN,GEO,2006,0.0,,0,0,0,0,2493236.0,0,0.0,267569999.12113,0
FIN,GEO,2007,0.0,,0,0,0,0,514425.0,0,0.0,276089997.360483,0
FIN,GEO,2008,0.0,,0,0,0,0,3281825.0,0,3.0,698940010.130406,0
FIN,GEO,2009,0.0,,0,0,0,0,5742682.0,0,0.0,621509988.225997,0
FIN,GEO,2010,0.0,,0,0,0,0,5146919.0,0,0.0,518820002.898573,0
FIN,GEO,2011,0.0,,0,0,0,0,5292623.0,0,0.0,499989995.870739,0
FIN,GEO,2012,0.0,,0,0,0,0,2773272.0,0,0.0,525669288.128614,0
FIN,GEO,2013,0.0,,0,0,0,0,2439240.0,0,0.0,544431974.430569,0
FIN,GHA,1992,0.0,,0,0,0,0,2544701.0,0,0.0,397479997.56597,0
FIN,GHA,1993,0.0,,0,0,0,0,689962.0,0,0.0,380049996.893853,0
FIN,GHA,1994,0.0,,0,0,0,0,4999.0,0,0.0,376480001.043528,0
FIN,GHA,1995,0.0,,0,0,0,0,420619.0,0,0.0,412670002.579689,0
FIN,GHA,1996,0.0,,0,0,0,0,63012.0,0,0.0,424420000.039041,0
FIN,GHA,1997,0.0,,0,0,0,0,57371.0,0,0.0,320920005.042106,0
FIN,GHA,1998,0.0,,0,0,0,0,717228.0,0,0.0,407239996.919408,0
FIN,GHA,1999,0.0,,0,0,0,0,101476.0,0,0.0,380819998.055697,0
FIN,GHA,2000,0.0,,0,0,0,0,153567.0,0,0.0,392050005.808472,0
FIN,GHA,2001,0.0,,0,0,0,0,1479006.0,0,0.0,404819995.062426,0
FIN,GHA,2002,0.0,,0,0,0,0,261458.0,0,0.0,447409999.446944,0
FIN,GHA,2003,0.0,,0,0,0,0,264231.0,0,0.0,555040002.416819,0
FIN,GHA,2004,0.0,,0,0,0,0,362595.0,0,0.0,992029999.637976,0
FIN,GHA,2005,0.0,,0,0,0,0,251721.0,0,0.0,692750000.905246,0
FIN,GHA,2006,0.0,,0,0,0,0,92794.0,0,0.0,656969992.94497,0
FIN,GHA,2007,0.0,,0,0,0,0,571448.0,0,0.0,795209996.469319,0
FIN,GHA,2008,0.0,,0,0,0,0,615507.0,0,0.0,844530003.836379,0
FIN,GHA,2009,0.0,,0,0,0,0,11644005.0,0,0.0,987729995.813221,0
FIN,GHA,2010,0.0,,0,0,0,0,431130.0,0,0.0,1003210002.42792,0
FIN,GHA,2011,0.0,,0,0,0,0,21436688.0,0,0.0,971319991.15087,0
FIN,GHA,2012,0.0,,0,0,0,0,883428.0,0,0.0,929780554.784461,0
FIN,GHA,2013,0.0,,0,0,0,0,100033.0,0,0.0,766421507.060528,0
FIN,GIN,1992,0.0,,0,0,0,0,213354.0,0,0.0,287099999.153987,0
FIN,GIN,1993,0.0,,0,0,0,0,63513.0,0,0.0,223460003.282875,0
FIN,GIN,1994,0.0,,0,0,0,0,87486.0,0,0.0,233839999.919757,0
FIN,GIN,1995,0.0,,0,0,0,0,29895.0,0,0.0,285470006.715506,0
FIN,GIN,1996,0.0,,0,0,0,0,60011.0,0,0.0,196209999.509156,0
FIN,GIN,1997,0.0,,0,0,0,0,42661.0,0,0.0,163570002.019405,0
FIN,GIN,1998,0.0,,0,0,0,0,759619.0,0,0.0,198300001.341849,0
FIN,GIN,1999,0.0,,0,0,0,0,115570.0,0,0.0,152819999.178871,0
FIN,GIN,2000,0.0,,0,0,0,0,942283.0,0,0.0,108389999.171719,0
FIN,GIN,2001,0.0,,0,0,0,0,1557391.0,0,0.0,136429997.712374,0
FIN,GIN,2002,0.0,,0,0,0,0,156562.0,0,0.0,167709999.844432,0
FIN,GIN,2003,0.0,,0,0,0,0,187025.0,0,0.0,180579998.094589,0
FIN,GIN,2008,0.0,,0,0,0,0,136989.0,0,0.0,246690002.677962,0
FIN,GIN,2010,0.0,,0,0,0,0,72775.0,0,0.0,164250001.046807,0
FIN,GIN,2013,0.0,,0,0,0,0,311392.0,0,0.0,290716357.154772,0
FIN,GMB,1997,0.0,,0,0,0,0,60902.0,0,0.0,19050000.1125038,0
FIN,GMB,2000,0.0,,0,0,0,0,71427.0,0,0.0,22169999.7857213,0
FIN,GMB,2001,0.0,,0,0,0,0,192007.0,0,0.0,17399999.9333173,0
FIN,GMB,2002,0.0,,0,0,0,0,20353.0,0,0.0,23729999.858886,0
FIN,GMB,2003,0.0,,0,0,0,0,211870.0,0,0.0,23399999.5999038,0
FIN,GMB,2004,0.0,,0,0,0,0,194260.0,0,1.0,15210000.1256913,0
FIN,GMB,2005,0.0,,0,0,0,0,20662.0,0,0.0,16760000.1581013,0
FIN,GMB,2006,0.0,,0,0,0,0,107992.0,0,0.0,26609999.7907877,0
FIN,GMB,2007,0.0,,0,0,0,0,297153.0,0,0.0,42439999.3680418,0
FIN,GMB,2008,0.0,,0,0,0,0,47504.0,0,0.0,37740000.5273521,0
FIN,GMB,2009,0.0,,0,0,0,0,326079.0,0,1.0,37139999.7919799,0
FIN,GMB,2010,0.0,,0,0,0,0,164122.0,0,0.0,55819999.9537319,0
FIN,GMB,2012,0.0,,0,0,0,0,214154.0,0,0.0,50849776.9255191,0
FIN,GMB,2013,0.0,,0,0,0,0,126379.0,0,0.0,46893437.0470234,0
FIN,GNB,1999,0.0,,0,0,0,0,563756.0,0,0.0,48340000.3649294,0
FIN,GNB,2006,0.0,,0,0,0,0,1958035.0,0,0.0,72650000.3784895,0
FIN,GNB,2008,0.0,,0,0,0,0,37725.0,0,0.0,101599999.599159,0
FIN,GNB,2009,0.0,,0,0,0,0,2639292.0,0,0.0,111749999.593943,0
FIN,GNB,2010,0.0,,0,0,0,0,4504.0,0,0.0,70880000.5894154,0
FIN,GNB,2011,0.0,,0,0,0,0,4276.0,0,0.0,72919999.845326,0
FIN,GNB,2012,0.0,,0,0,0,0,43630.0,0,0.0,51882398.1392198,0
FIN,GNB,2013,0.0,,0,0,0,0,148803.0,0,0.0,60258089.3429694,0
FIN,GNQ,1992,0.0,,0,0,0,0,6799.0,0,0.0,40699999.9638646,0
FIN,GNQ,1994,0.0,,0,0,0,0,3749.0,0,0.0,20050000.3397465,0
FIN,GRD,2011,0.0,,0,0,0,0,34761.0,0,0.0,12119999.7644871,0
FIN,GTM,1992,0.0,,0,0,0,0,48563.0,0,0.0,184999999.230728,0
FIN,GTM,1993,0.0,,0,0,0,0,416645.0,0,0.0,196219999.495894,0
FIN,GTM,1994,0.0,,0,0,0,0,465238.0,0,1.0,175569999.590516,0
FIN,GTM,1995,0.0,,0,0,0,0,118681.0,0,1.0,181180000.515655,0
FIN,GTM,1996,0.0,,0,0,0,0,420078.0,0,2.0,171839999.666437,0
FIN,GTM,1997,0.0,,0,0,0,0,529584.0,0,3.0,240540001.526475,0
FIN,GTM,1998,0.0,,0,0,0,0,85350.0,0,0.0,215139998.853207,0
FIN,GTM,1999,0.0,,0,0,0,0,5656159.0,0,1.0,267200002.491474,0
FIN,GTM,2000,0.0,,0,0,0,0,239005.0,0,1.0,251319999.160245,0
FIN,GTM,2001,0.0,,0,0,0,0,1144928.0,0,1.0,221659999.342635,0
FIN,GTM,2002,0.0,,0,0,0,0,3799768.0,0,0.0,231960002.90662,0
FIN,GTM,2003,0.0,,0,0,0,0,337642.0,0,1.0,242340005.651116,0
FIN,GTM,2004,0.0,,0,0,0,0,111389.0,0,0.0,227820003.401488,0
FIN,GTM,2006,0.0,,0,0,0,0,855058.0,0,1.0,479109993.705526,0
FIN,GTM,2007,0.0,,0,0,0,0,726985.0,0,1.0,446000002.924353,0
FIN,GTM,2008,0.0,,0,0,0,0,191531.0,0,2.0,508759992.577136,0
