recipient_iso3,year,arms_tiv_in_strength_lag1,arms_tiv_out_strength_lag1,arms_tiv_dependency_balance_lag1,arms_tiv_in_concentration_lag1,arms_tiv_pagerank_lag1,bilateral_oda_in_strength_lag1,bilateral_oda_out_strength_lag1,bilateral_oda_dependency_balance_lag1,bilateral_oda_in_concentration_lag1,bilateral_oda_pagerank_lag1,colonial_tie_in_strength_lag1,colonial_tie_out_strength_lag1,colonial_tie_dependency_balance_lag1,colonial_tie_in_concentration_lag1,colonial_tie_pagerank_lag1,econ_neocol_score_in_strength_lag1,econ_neocol_score_out_strength_lag1,econ_neocol_score_dependency_balance_lag1,econ_neocol_score_in_concentration_lag1,econ_neocol_score_pagerank_lag1
GIN,2009,0.0,0.0,0.0,0.0,0.003945182010637674,28.93985310319763,0.0,3.3991904726066213,0.09272495604899086,0.004947000766278379,1.0,0.0,0.6931471805599453,1.0,0.005091273730494269,71.53060198925374,0.0,4.2840085692065015,0.05290053266529519,0.0058588708282764895
GIN,2010,0.0,0.0,0.0,0.0,0.003950577569415897,22.42235339331619,0.0,3.1536908395992045,0.11921902130040275,0.004714695898677072,1.0,0.0,0.6931471805599453,1.0,0.0050166946990445275,70.89861557258219,0.0,4.275257009640123,0.05220249151671288,0.006147178962139145
GIN,2011,0.5306282510621704,0.0,0.425678272731624,1.0,0.004134810056511953,18.420428895189236,0.0,2.9663255478504693,0.12138987043676751,0.004832457533469117,1.0,0.0,0.6931471805599453,1.0,0.0050413104165929375,61.813641736695004,0.0,4.140172274990804,0.05881696646195797,0.005858975747114606
GIN,2012,0.4700036292457355,0.0,0.38526486966224727,1.0,0.003896168207529348,18.36369938989135,0.0,2.963400147782776,0.10932569571107387,0.004919010822233314,1.0,0.0,0.6931471805599453,1.0,0.005041310416592939,77.3581905714444,0.0,4.361290501582633,0.04985540989538635,0.0060741896999105035
GIN,2013,0.0,0.0,0.0,0.0,0.004032936933209299,22.062598435214415,0.0,3.1382121899852162,0.10783856407675277,0.00472264845724579,1.0,0.0,0.6931471805599453,1.0,0.005041310416592933,73.74349639670928,0.0,4.314062203759367,0.054590764653843986,0.005939441771637476
GIN,2014,0.0,0.0,0.0,0.0,0.0040096420594537404,30.967785082729563,0.0,3.4647286795559555,0.08749422378556498,0.005094706363130584,1.0,0.0,0.6931471805599453,1.0,0.00509127373049427,67.51926637399406,0.0,4.227114966655958,0.056660602974020334,0.005672014043978341
GIN,2015,1.8115620965242347,0.0,1.0337402351234053,1.0,0.004481359191698527,28.30551115189392,0.0,3.377775592256872,0.08853855077428537,0.004881708863042668,1.0,0.0,0.6931471805599453,1.0,0.00509127373049427,71.16247294385401,0.0,4.27892014545338,0.051523321650481645,0.006393556513923571
GIN,2016,0.0,0.0,0.0,0.0,0.00398129558048797,25.096211193580086,0.0,3.2617901387942583,0.10595671771422378,0.004798384551223559,1.0,0.0,0.6931471805599453,1.0,0.005066168890808751,61.15350970050862,0.0,4.129607287810516,0.05878615408817186,0.005462816738777973
GIN,2017,0.0,0.0,0.0,0.0,0.0039022403513636664,28.141951117887114,0.0,3.3721787552135183,0.09933359678910507,0.005013379075105656,1.0,0.0,0.6931471805599453,1.0,0.005066168890808763,71.35937224812497,0.0,4.281644985090416,0.055583697724190056,0.0059191983654608565
GIN,2018,1.2237754316221157,0.0,0.7992063962999625,1.0,0.003956805510790546,27.36942800705143,0.0,3.3453120867229496,0.09162062985505343,0.0049325901719588314,1.0,0.0,0.6931471805599453,1.0,0.005116628616337525,68.4957980202131,0.0,4.24126629060214,0.054730816193388994,0.005909099292720307
GIN,2019,0.8241754429663494,0.0,0.601128072863393,1.0,0.004218226131126525,30.310634033906414,0.0,3.443957785337894,0.09091060420505385,0.00510279263114631,1.0,0.0,0.6931471805599453,1.0,0.00514681196972744,66.49133047381548,0.0,4.2119991522047355,0.05213167328074705,0.006265336193190441
GIN,2020,1.5769147207285403,0.0,0.9465928386618689,1.0,0.004276338527586769,28.482115493659023,0.0,3.3837838250469985,0.09147815465244759,0.005000825568092973,1.0,0.0,0.6931471805599453,1.0,0.005198852403050452,65.25881560633755,0.0,4.193568521769907,0.0559065336847409,0.006357476420837187
GIN,2021,0.0,0.0,0.0,0.0,0.004199790713731057,26.474701477352053,0.0,3.3132656349841447,0.09052365393071563,0.0049075368293100274,1.0,0.0,0.6931471805599453,1.0,0.005198852403050449,67.77533910119277,0.0,4.230845237386528,0.055756305634395535,0.006051945251334667
GIN,2022,0.5306282510621704,0.0,0.425678272731624,1.0,0.003913804525051948,27.78511635941454,0.0,3.359858460482449,0.08888482968459027,0.004813680481340938,1.0,0.0,0.6931471805599453,1.0,0.005070675876322537,62.511336768203535,0.0,4.151218421746477,0.05682246288547848,0.005531313666822529
GIN,2023,0.0,0.0,0.0,0.0,0.003454689309861222,28.448855288645213,0.0,3.3826550396866404,0.08847270335173016,0.004933483798147068,1.0,0.0,0.6931471805599453,1.0,0.005146811969727437,59.42172490739022,0.0,4.101348724167212,0.055593214374912554,0.005666390480866091
GIN,2024,0.4700036292457355,0.0,0.38526486966224727,1.0,0.0035986863156563962,27.374300469147684,0.0,3.3454838224279895,0.10070752402091124,0.00492282421275618,1.0,0.0,0.6931471805599453,1.0,0.005172701301103765,55.01700200229561,0.0,4.025655251839665,0.059823831574192,0.0059006046827472
GMB,1992,,,,,,,,,,,,,,,,,,,,
GMB,1993,0.0,0.0,0.0,0.0,0.003988533920434627,18.806505357292387,0.0,2.9860104371372462,0.08467718119958614,0.004997231582640146,1.0,0.0,0.6931471805599453,1.0,0.004788319041843948,0.0,0.0,0.0,0.0,0.0048780487804878075
GMB,1994,0.0,0.0,0.0,0.0,0.0037646983771436543,17.068193831876233,0.0,2.894153145644723,0.09719714071935914,0.004816703018717707,1.0,0.0,0.6931471805599453,1.0,0.004699564569021077,0.0,0.0,0.0,0.0,0.004784688995215326
GMB,1995,0.0,0.0,0.0,0.0,0.003786306227910075,14.005538868884083,0.0,2.708419390868886,0.11316259001730142,0.004708826961523677,1.0,0.0,0.6931471805599453,1.0,0.004724914615678873,0.0,0.0,0.0,0.0,0.0048076923076922976
GMB,1996,0.0,0.0,0.0,0.0,0.0037550006118269737,11.516502512739258,0.0,2.527047974628278,0.11126909283745431,0.004590324289384537,1.0,0.0,0.6931471805599453,1.0,0.0047225611766495215,0.0,0.0,0.0,0.0,0.004125879622069034
GMB,1997,0.0,0.0,0.0,0.0,0.0037150446214156856,9.298823221130997,0.0,2.3320296383328873,0.11901239498779626,0.004622329754015087,1.0,0.0,0.6931471805599453,1.0,0.004745811634234746,0.0,0.0,0.0,0.0,0.004115836495190803
GMB,1998,0.0,0.0,0.0,0.0,0.003827178970973359,9.709152346907674,0.0,2.3710987353804556,0.10922302684983567,0.004803176264422175,1.0,0.0,0.6931471805599453,1.0,0.0048414684142734365,0.0,0.0,0.0,0.0,0.004168116127879836
GMB,1999,0.0,0.0,0.0,0.0,0.003918880230911954,8.94281048135349,0.0,2.296849725306727,0.10096807431524035,0.004738978548268363,1.0,0.0,0.6931471805599453,1.0,0.004800123060938267,0.0,0.0,0.0,0.0,0.004156835097942212
GMB,2000,0.0,0.0,0.0,0.0,0.003995386964112471,8.745212385289378,0.0,2.2767761270051907,0.1002153696392595,0.004663132870475697,1.0,0.0,0.6931471805599453,1.0,0.004821373456790114,0.0,0.0,0.0,0.0,0.00419059784181839
GMB,2001,0.0,0.0,0.0,0.0,0.004108746377065386,9.247029692848534,0.0,2.3269878775247648,0.11497378612637776,0.004812026949268435,1.0,0.0,0.6931471805599453,1.0,0.005036399248046529,0.0,0.0,0.0,0.0,0.004234304449472637
GMB,2002,0.0,0.0,0.0,0.0,0.004167526962500086,9.03791728212273,0.0,2.306369650724863,0.10822164419090133,0.004880652362490404,1.0,0.0,0.6931471805599453,1.0,0.005037987585073493,0.0,0.0,0.0,0.0,0.004322470520183877
GMB,2003,0.0,0.0,0.0,0.0,0.003931593287264144,9.734020998154941,0.0,2.3734182299810582,0.11991890971182856,0.004705711679015531,1.0,0.0,0.6931471805599453,1.0,0.005020140102583013,0.0,0.0,0.0,0.0,0.004193815074979468
GMB,2004,0.0,0.0,0.0,0.0,0.004144984043022877,10.577224261835504,0.0,2.449039742361486,0.11464543305336516,0.004772411303172606,1.0,0.0,0.6931471805599453,1.0,0.00504135874937562,0.0,0.0,0.0,0.0,0.0042705591596904225
GMB,2005,1.7227665977411035,0.0,1.001648494902596,1.0,0.008077177073177337,9.06828956953358,0.0,2.30939083823547,0.11803104964430491,0.004701242309028703,1.0,0.0,0.6931471805599453,1.0,0.005024103692680228,0.0,0.0,0.0,0.0,0.004138095985952401
GMB,2006,0.0,0.0,0.0,0.0,0.0040036180610846924,8.681710513332721,0.0,2.2702385916006347,0.10556163300316843,0.004567733889193665,1.0,0.0,0.6931471805599453,1.0,0.004977136587835725,0.0,0.0,0.0,0.0,0.004133313165483745
GMB,2007,0.0,0.0,0.0,0.0,0.003781539143973863,13.645463534765403,0.0,2.6841306311796487,0.09981293777222139,0.004772655878271656,1.0,0.0,0.6931471805599453,1.0,0.004995507510085211,0.0,0.0,0.0,0.0,0.004049629825151675
GMB,2008,0.0,0.0,0.0,0.0,0.003927115371783898,14.628537231922747,0.0,2.7490985528447918,0.10058686991362553,0.004740021053398583,1.0,0.0,0.6931471805599453,1.0,0.004991885341458327,0.0,0.0,0.0,0.0,0.004141138107084328
GMB,2009,0.0,0.0,0.0,0.0,0.003945182010637674,13.653775312985877,0.0,2.6846980028091054,0.09943826681755122,0.004743435882761536,1.0,0.0,0.6931471805599453,1.0,0.0050363992480465265,0.0,0.0,0.0,0.0,0.004120823143609501
GMB,2010,2.833213344056216,0.0,1.3437034446606386,1.0,0.007437140992202957,12.819283301122852,0.0,2.626064957452286,0.102279847808848,0.004607093559424595,1.0,0.0,0.6931471805599453,1.0,0.004965816882166731,0.0,0.0,0.0,0.0,0.004072984917199541
GMB,2011,0.0,0.0,0.0,0.0,0.004095695781883444,10.965633839701772,0.0,2.4820386944412975,0.14382071088124773,0.004608456434809176,1.0,0.0,0.6931471805599453,1.0,0.004984003770834996,0.0,0.0,0.0,0.0,0.00416333394857037
GMB,2012,0.0,0.0,0.0,0.0,0.0038750313176008425,14.199056253522683,0.0,2.7212333373406206,0.10448571325720402,0.004697051310991006,1.0,0.0,0.6931471805599453,1.0,0.004988547264488441,0.0,0.0,0.0,0.0,0.004056576274842805
GMB,2013,0.0,0.0,0.0,0.0,0.004032936933209299,12.086702742453669,0.0,2.57159665685906,0.12249055104196079,0.0045739768297274495,1.0,0.0,0.6931471805599453,1.0,0.0049869745166853195,0.0,0.0,0.0,0.0,0.004114010818498212
GMB,2014,0.0,0.0,0.0,0.0,0.0040096420594537404,13.784750970793807,0.0,2.6935963097938918,0.11008778344728859,0.004651570602099651,1.0,0.0,0.6931471805599453,1.0,0.005036399248046528,0.0,0.0,0.0,0.0,0.004044754139625296
GMB,2015,0.0,0.0,0.0,0.0,0.004124323511662876,9.877121211670978,0.0,2.3866616119009567,0.1263575403669727,0.004578877733366239,1.0,0.0,0.6931471805599453,1.0,0.005043149680411131,0.0,0.0,0.0,0.0,0.00410624752248121
GMB,2016,0.0,0.0,0.0,0.0,0.00398129558048797,13.05831068911755,0.0,2.6432137290300264,0.13134342020728929,0.004699841134494008,1.0,0.0,0.6931471805599453,1.0,0.005013145531823207,0.0,0.0,0.0,0.0,0.004066616463992779
GMB,2017,0.0,0.0,0.0,0.0,0.0039022403513636664,10.1276159312756,0.0,2.4094299403011945,0.13109300507835303,0.004579038075137017,1.0,0.0,0.6931471805599453,1.0,0.005020140102583014,0.0,0.0,0.0,0.0,0.004149487457338753
GMB,2018,0.0,0.0,0.0,0.0,0.003908947250601501,12.45967138131464,0.0,2.59969790945455,0.15164509865636985,0.004621163290425295,1.0,0.0,0.6931471805599453,1.0,0.005063077066370077,0.0,0.0,0.0,0.0,0.004086021252950492
GMB,2019,0.0,0.0,0.0,0.0,0.004078815098223212,21.210625520923177,0.0,3.1005708014414455,0.09175645005632406,0.005064365630663461,1.0,0.0,0.6931471805599453,1.0,0.005085269751188746,0.0,0.0,0.0,0.0,0.0041304796247695705
GMB,2020,0.0,0.0,0.0,0.0,0.00405917402663365,17.3473264306505,0.0,2.909483865283354,0.09597943492631202,0.004802470050218835,1.0,0.0,0.6931471805599453,1.0,0.005136687831083061,0.0,0.0,0.0,0.0,0.004103051084026096
GMB,2021,0.0,0.0,0.0,0.0,0.004199790713731057,16.24870319841075,0.0,2.8477369637477192,0.09637385592454321,0.00478846739181273,1.0,0.0,0.6931471805599453,1.0,0.005135186271373701,0.0,0.0,0.0,0.0,0.004121857448577863
GMB,2022,0.0,0.0,0.0,0.0,0.003847152597242096,16.851806704807803,0.0,2.882104719059278,0.08914573352321452,0.004783273325710767,1.0,0.0,0.6931471805599453,1.0,0.005010044165542935,0.0,0.0,0.0,0.0,0.003925547582883014
GMB,2023,0.6097655716208943,0.0,0.4760885607056574,1.0,0.003680680515544985,19.70820554542827,0.0,3.0305300248851332,0.08414141350486799,0.004822921999802704,1.0,0.0,0.6931471805599453,1.0,0.005088417690755939,0.0,0.0,0.0,0.0,0.0041039317915833725
GMB,2024,0.11332868530700317,0.0,0.1073543434378353,1.0,0.003519971056560367,18.856469618419133,0.0,2.988529879392232,0.09310436278720431,0.004678001297483342,1.0,0.0,0.6931471805599453,1.0,0.005123126299740876,0.0,0.0,0.0,0.0,0.00405665119979964
GNB,1992,,,,,,,,,,,,,,,,,,,,
GNB,1993,0.0,0.0,0.0,0.0,0.003988533920434627,22.28077538690433,0.0,3.14762792930618,0.07498143997574593,0.005746274716037853,1.0,0.0,0.6931471805599453,1.0,0.005294767670605242,0.0,0.0,0.0,0.0,0.0048780487804878075
GNB,1994,1.7439688053917064,0.0,1.009405341501536,1.0,0.007392229462449779,19.941148340838843,0.0,3.0417160435203625,0.08838498825891314,0.005480124040910867,1.0,0.0,0.6931471805599453,1.0,0.005196624805686153,0.0,0.0,0.0,0.0,0.004784688995215326
GNB,1995,0.0,0.0,0.0,0.0,0.003786306227910075,20.866488409898334,0.0,3.0849552552623494,0.10406504307092344,0.005658863893021633,1.0,0.0,0.6931471805599453,1.0,0.0052208178397224235,0.0,0.0,0.0,0.0,0.0048076923076922976
GNB,1996,0.0,0.0,0.0,0.0,0.0037550006118269737,22.75808895999275,0.0,3.1679230602829636,0.08750527166860103,0.005395005306441883,1.0,0.0,0.6931471805599453,1.0,0.005315039452290708,0.0,0.0,0.0,0.0,0.004125879622069034
GNB,1997,0.0,0.0,0.0,0.0,0.0037150446214156856,25.202976226784315,0.0,3.2658730007576136,0.09106875525033557,0.005624124065098175,1.0,0.0,0.6931471805599453,1.0,0.0052452371914241125,0.0,0.0,0.0,0.0,0.004115836495190803
GNB,1998,0.0,0.0,0.0,0.0,0.003827178970973359,16.877561470208946,0.0,2.883546377346414,0.11536237754450537,0.005312652196308095,1.0,0.0,0.6931471805599453,1.0,0.00534524249999845,0.0,0.0,0.0,0.0,0.004168116127879836
GNB,1999,0.0,0.0,0.0,0.0,0.003918880230911954,19.096495812629616,0.0,3.0005454621863317,0.10251291773623232,0.005143441741852338,1.0,0.0,0.6931471805599453,1.0,0.005294767670605235,0.0,0.0,0.0,0.0,0.004156835097942212
GNB,2000,0.0,0.0,0.0,0.0,0.003995386964112471,11.883791038156742,0.0,2.5559700126286993,0.12585970883965414,0.004962691941673404,1.0,0.0,0.6931471805599453,1.0,0.005319885361552017,0.0,0.0,0.0,0.0,0.00419059784181839
GNB,2001,0.0,0.0,0.0,0.0,0.004108746377065386,12.716773312272451,0.0,2.6186194133170257,0.1401679538863133,0.00522256689400846,1.0,0.0,0.6931471805599453,1.0,0.00548192778411034,0.0,0.0,0.0,0.0,0.004234304449472637
GNB,2002,0.0,0.0,0.0,0.0,0.004167526962500086,10.10008274845292,0.0,2.40695256310608,0.16344283663914294,0.005073514970556971,1.0,0.0,0.6931471805599453,1.0,0.005423424036950445,0.0,0.0,0.0,0.0,0.004322470520183877
GNB,2003,0.0,0.0,0.0,0.0,0.003931593287264144,11.74884265481986,0.0,2.545440495313401,0.11233938778495542,0.0049165474767264745,1.0,0.0,0.6931471805599453,1.0,0.005396681161818654,0.0,0.0,0.0,0.0,0.004193815074979468
GNB,2004,0.0,0.0,0.0,0.0,0.004144984043022877,16.008223227770166,0.0,2.8336969463823567,0.13479720281832563,0.00512605107958393,1.0,0.0,0.6931471805599453,1.0,0.0055571468876016265,0.0,0.0,0.0,0.0,0.0042705591596904225
GNB,2005,0.0,0.0,0.0,0.0,0.003934279276040339,10.971487737415808,0.0,2.482527800686748,0.13339938406463445,0.004919380926316304,1.0,0.0,0.6931471805599453,1.0,0.005350108978176352,0.0,0.0,0.0,0.0,0.004138095985952401
GNB,2006,0.0,0.0,0.0,0.0,0.0040036180610846924,10.295228272735631,0.0,2.4243803597853018,0.137854726295562,0.00480025776017542,1.0,0.0,0.6931471805599453,1.0,0.005297861581790259,0.0,0.0,0.0,0.0,0.004133313165483745
GNB,2007,0.0,0.0,0.0,0.0,0.003781539143973863,11.991353637766778,0.0,2.564284031394055,0.15033331222957402,0.004826903183248044,1.0,0.0,0.6931471805599453,1.0,0.0052859395763501646,0.0,0.0,0.0,0.0,0.004049629825151675
GNB,2008,0.0,0.0,0.0,0.0,0.003927115371783898,13.606369879996667,0.0,2.6814577267165647,0.1245412776129606,0.004840490463085918,1.0,0.0,0.6931471805599453,1.0,0.005370200731377653,0.0,0.0,0.0,0.0,0.004141138107084328
GNB,2009,0.0,0.0,0.0,0.0,0.003945182010637674,15.221944138525068,0.0,2.7863649020794736,0.11696710332526858,0.0049376035927360265,1.0,0.0,0.6931471805599453,1.0,0.005376621039222528,0.0,0.0,0.0,0.0,0.004120823143609501
GNB,2010,0.0,0.0,0.0,0.0,0.003950577569415897,15.575723545986405,0.0,2.8079391879690268,0.11481727386173811,0.005051202140658032,1.0,0.0,0.6931471805599453,1.0,0.005343978901182404,0.0,0.0,0.0,0.0,0.004072984917199541
GNB,2011,0.0,0.0,0.0,0.0,0.004095695781883444,15.642605776871576,0.0,2.811966020300769,0.11645413006186142,0.005069196976813219,1.0,0.0,0.6931471805599453,1.0,0.005370200731377643,0.0,0.0,0.0,0.0,0.00416333394857037
GNB,2012,0.0,0.0,0.0,0.0,0.0038750313176008425,15.65147813329745,0.0,2.81249898926065,0.11458327937770897,0.004876612992321994,1.0,0.0,0.6931471805599453,1.0,0.005323857096112527,0.0,0.0,0.0,0.0,0.004056576274842805
GNB,2013,0.0,0.0,0.0,0.0,0.004032936933209299,12.87183141223301,0.0,2.629860266866947,0.1262071106478515,0.004828266593662909,1.0,0.0,0.6931471805599453,1.0,0.0053702007313776385,0.0,0.0,0.0,0.0,0.004114010818498212
GNB,2014,0.0,0.0,0.0,0.0,0.0040096420594537404,15.16055723202761,0.0,2.782573534678379,0.10847848361243814,0.005006039129753991,1.0,0.0,0.6931471805599453,1.0,0.00537662103922253,0.0,0.0,0.0,0.0,0.004044754139625296
GNB,2015,0.0,0.0,0.0,0.0,0.004124323511662876,11.265220479784674,0.0,2.506767653886807,0.12116569259257555,0.007134688037361383,1.0,0.0,0.6931471805599453,1.0,0.005376621039222529,0.0,0.0,0.0,0.0,0.00410624752248121
GNB,2016,0.0,0.0,0.0,0.0,0.00398129558048797,9.11473054982072,0.0,2.313992831591707,0.16052686040399303,0.004847923613474541,1.0,0.0,0.6931471805599453,1.0,0.005312004464287184,0.0,0.0,0.0,0.0,0.004066616463992779
GNB,2017,0.0,0.0,0.0,0.0,0.0039022403513636664,15.087765426236373,0.0,2.7780590716974913,0.16517139789948682,0.004954926127147142,1.0,0.0,0.6931471805599453,1.0,0.005312004464287196,0.0,0.0,0.0,0.0,0.004149487457338753
GNB,2018,0.0,0.0,0.0,0.0,0.003908947250601501,11.708812762705785,0.0,2.542295671137837,0.12839828710469042,0.0048431850809256705,1.0,0.0,0.6931471805599453,1.0,0.0054033971664132095,0.0,0.0,0.0,0.0,0.004086021252950492
GNB,2019,0.0,0.0,0.0,0.0,0.004078815098223212,9.639391036561417,0.0,2.3645632488697226,0.1454509281021379,0.004831324315305837,1.0,0.0,0.6931471805599453,1.0,0.005430441324731858,0.0,0.0,0.0,0.0,0.0041304796247695705
GNB,2020,0.0,0.0,0.0,0.0,0.00405917402663365,10.01808620429019,0.0,2.399538122970743,0.15711651422599587,0.00486581836459142,1.0,0.0,0.6931471805599453,1.0,0.005533099594353376,0.0,0.0,0.0,0.0,0.004103051084026096
GNB,2021,0.0,0.0,0.0,0.0,0.004199790713731057,11.619174458223597,0.0,2.5352174396186826,0.1341054425787746,0.004863374865460331,1.0,0.0,0.6931471805599453,1.0,0.005533099594353374,0.0,0.0,0.0,0.0,0.004121857448577863
GNB,2022,0.0,0.0,0.0,0.0,0.003847152597242096,13.396147037916302,0.0,2.6669606039682012,0.1251802480869962,0.004734826839150819,1.0,0.0,0.6931471805599453,1.0,0.005350108978176357,0.0,0.0,0.0,0.0,0.003925547582883014
GNB,2023,0.0,0.0,0.0,0.0,0.003454689309861222,13.033391806862731,0.0,2.6414396187713596,0.13051681500190898,0.004764255578613547,1.0,0.0,0.6931471805599453,1.0,0.005430441324731856,0.0,0.0,0.0,0.0,0.0041039317915833725
GNB,2024,0.0,0.0,0.0,0.0,0.0034965848367058397,13.726105655481495,0.0,2.68962181367846,0.11424210026018726,0.005050670689667258,1.0,0.0,0.6931471805599453,1.0,0.005457757558940379,0.0,0.0,0.0,0.0,0.00405665119979964
GNQ,1992,,,,,,,,,,,,,,,,,,,,
GNQ,1993,0.0,0.0,0.0,0.0,0.003988533920434627,8.844044852872576,0.0,2.2868666888850053,0.2334627635277274,0.004604218224483891,1.0,0.0,0.6931471805599453,1.0,0.004903855349949012,0.0,0.0,0.0,0.0,0.0048780487804878075
GNQ,1994,0.0,0.0,0.0,0.0,0.0037646983771436543,7.347692589521971,0.0,2.12198516409058,0.2718316839743788,0.004497245624666332,1.0,0.0,0.6931471805599453,1.0,0.004812959099855477,0.0,0.0,0.0,0.0,0.004784688995215326
GNQ,1995,0.0,0.0,0.0,0.0,0.003786306227910075,5.571425890327769,0.0,1.8827308394400981,0.3121556255274882,0.004454029737303128,1.0,0.0,0.6931471805599453,1.0,0.004827545022046146,0.0,0.0,0.0,0.0,0.0048076923076922976
GNQ,1996,0.0,0.0,0.0,0.0,0.0037550006118269737,6.042711467398458,0.0,1.9519932476372046,0.32528510276967554,0.004483484990134326,1.0,0.0,0.6931471805599453,1.0,0.004835365788306763,38.781250590429245,0.0,3.683395710599578,0.14768087638503374,0.004673249690341332
GNQ,1997,0.0,0.0,0.0,0.0,0.0037150446214156856,6.785775399927413,0.0,2.052298402115039,0.27615906023354514,0.004594581827630442,2.0,0.0,1.0986122886681098,0.5,0.004918673336041126,34.71940331110721,0.0,3.575694051252515,0.14155421000376178,0.004622033284930215
GNQ,1998,0.0,0.0,0.0,0.0,0.003827178970973359,5.293339025342143,0.0,1.8394917764993883,0.36217727663489074,0.004537512529961305,2.0,0.0,1.0986122886681098,0.5,0.005017626235183755,42.2987451020351,0.0,3.7681236531112234,0.13324398469724935,0.004745183923316834
GNQ,1999,0.0,0.0,0.0,0.0,0.003918880230911954,5.6454278773272355,0.0,1.8939290809616165,0.31713178641030954,0.004457483503526169,1.0,0.0,0.6931471805599453,1.0,0.00489592379561685,47.11037768359397,0.0,3.873497906098215,0.12297869862138122,0.0049838959529284466
GNQ,2000,1.3862943611198906,0.0,0.8697416861919438,1.0,0.008770386058169736,5.155942397197854,0.0,1.8174178587525185,0.32312286886674696,0.00445127792101852,1.0,0.0,0.6931471805599453,1.0,0.004919149221685444,39.945273356019094,0.0,3.7122363788756894,0.14357057882093346,0.004929673494656105
GNQ,2001,0.0,0.0,0.0,0.0,0.004108746377065386,4.8257611277215755,0.0,1.7622896566190196,0.45371456725488285,0.004652289793470849,2.0,0.0,1.0986122886681098,0.5,0.005657439025590023,39.38054319635346,0.0,3.6983480649079685,0.13466956001254218,0.00553376351458252
GNQ,2002,2.0541237336955462,0.0,1.1164927212656812,1.0,0.004315979836409924,4.712223965478395,0.0,1.7426084339111814,0.3484771174510061,0.004607010403281476,1.0,0.0,0.6931471805599453,1.0,0.0051238848514917855,40.70299118812127,0.0,3.730572857362208,0.1312666990872854,0.005210288842717538
GNQ,2003,0.0,0.0,0.0,0.0,0.003931593287264144,4.438104165490217,0.0,1.6934305011371968,0.4113862777256279,0.004538889707292251,1.0,0.0,0.6931471805599453,1.0,0.005098619186507915,38.33752150651127,0.0,3.6721788091081713,0.14768241418643746,0.0047286588928000806
GNQ,2004,0.0,0.0,0.0,0.0,0.004144984043022877,5.35251126070988,0.0,1.848850208852859,0.3408138420073141,0.0045802757984395445,1.0,0.0,0.6931471805599453,1.0,0.00512388485149178,36.93609397480838,0.0,3.6359030065133697,0.16714125543565478,0.004838213779253901
GNQ,2005,2.1041341542702074,0.0,1.1327348211905697,1.0,0.004175748973767555,5.045442143817631,0.0,1.7993046234627466,0.46158824874495574,0.004549661853665582,2.0,0.0,1.0986122886681098,0.5,0.005524754666834988,32.3122065201009,0.0,3.5059238919840934,0.15967804225976084,0.004945987748709215
GNQ,2006,2.4423470353692043,0.0,1.23615351646328,1.0,0.004182173269199692,6.095072865786451,0.0,1.9594005805785015,0.3697731189437768,0.0044878820830940615,2.0,0.0,1.0986122886681098,0.5,0.005470801529510842,37.281770601364734,0.0,3.644973819469219,0.13759188441137954,0.0051937277615182065
GNQ,2007,2.1102132003465894,0.0,1.1346912770075879,1.0,0.00385051932836825,4.6465066660912155,0.0,1.731037064751371,0.4642398684190825,0.004456008185121405,2.0,0.0,1.0986122886681098,0.5,0.005446359852267879,34.55454167811247,0.0,3.571067902747897,0.15172403958970343,0.0050294957649191785
GNQ,2008,5.717211894967862,0.0,1.9046731718594938,0.42602465074765694,0.004981452490462511,5.773567356821271,0.0,1.9130278841571111,0.38163296871031877,0.004461587000400331,1.0,0.0,0.6931471805599453,1.0,0.005088109038459547,29.69309117633206,0.0,3.4240375861509302,0.15045018086003986,0.004857223977074435
GNQ,2009,3.417726683613366,0.0,1.4856252388047966,1.0,0.0041851508459891315,5.061692246044953,0.0,1.801989009620881,0.3942040023934848,0.004471456197148002,1.0,0.0,0.6931471805599453,1.0,0.005146860868558215,35.669723308105304,0.0,3.6019514365981355,0.1272512078809432,0.0047418558989282935
GNQ,2010,7.488743889383257,0.0,2.1387410375967764,0.4504120186839797,0.004552822863786604,5.0515509004552275,0.0,1.8003145863741075,0.4521037264396888,0.004401914580614125,1.0,0.0,0.6931471805599453,1.0,0.005055745654981433,30.16315852118236,0.0,3.439236580473409,0.14309171544045135,0.004660997147177353
GNQ,2011,0.0,0.0,0.0,0.0,0.004095695781883444,9.468070502707393,0.0,2.348329719714706,0.3084861521933602,0.004576468403116868,1.0,0.0,0.6931471805599453,1.0,0.005080553010970658,39.979585126154795,0.0,3.7130740189467892,0.11536845267794488,0.004815947053295273
GNQ,2012,6.330077348228306,0.0,1.9919860681250552,0.5219800299654358,0.0042572244819311204,6.242646991063947,0.0,1.979986746080399,0.28900302037205516,0.004434018578875662,2.0,0.0,1.0986122886681098,0.5,0.005505201755845596,40.507493136678754,0.0,3.7258739684484388,0.10025477194831506,0.0050637828178083984
GNQ,2013,4.110873864173311,0.0,1.6313704001963978,1.0,0.004230314960832757,4.620609097344767,0.0,1.726440038343335,0.3600650531544353,0.004411767519224014,1.0,0.0,0.6931471805599453,1.0,0.005096351977538308,42.362773551804956,0.0,3.7696013207638326,0.10893887661854099,0.004991783721242673
