recipient_iso3,year,arms_tiv_total,oda_total,econ_neocol_score_total,colonial_tie_flag,journalist_killings,gdp_per_capita,gdp_per_capita_log,population,population_log,armed_conflict,conflict_intensity,arms_tiv_in_strength_lag1,arms_tiv_out_strength_lag1,arms_tiv_dependency_balance_lag1,arms_tiv_in_concentration_lag1,arms_tiv_pagerank_lag1,bilateral_oda_in_strength_lag1,bilateral_oda_out_strength_lag1,bilateral_oda_dependency_balance_lag1,bilateral_oda_in_concentration_lag1,bilateral_oda_pagerank_lag1,colonial_tie_in_strength_lag1,colonial_tie_out_strength_lag1,colonial_tie_dependency_balance_lag1,colonial_tie_in_concentration_lag1,colonial_tie_pagerank_lag1,econ_neocol_score_in_strength_lag1,econ_neocol_score_out_strength_lag1,econ_neocol_score_dependency_balance_lag1,econ_neocol_score_in_concentration_lag1,econ_neocol_score_pagerank_lag1,arms_tiv_total_log,oda_total_log,arms_tiv_total_log_lag1,oda_total_log_lag1,econ_neocol_score_total_lag1
KGZ,2018,0.89,247.039239,7.276491961889572,0,0,1283.5203037417,7.157361819229083,6444079.0,15.678672282670025,0.0,0.0,2.580216829592325,1.791759469228055,0.2487513343046863,1.0,0.0040196524208708,25.657727257044797,0.0,3.283079061943532,0.1064209957145861,0.0055286961812122,0.0,0.0,0.0,0.0,0.0049800721639205,58.91663438883665,0.0,4.092954169220857,0.0554108333810248,0.0067567006574793,0.636576829071551,5.513586955423431,2.580216829592325,5.18783215872445,7.43186104904701
KGZ,2019,15.2,169.507599,7.230998796530209,0,0,1421.99927504102,7.259819100546615,6590211.0,15.701095924175526,0.0,0.0,0.636576829071551,0.0,0.492606761044129,1.0,0.0041048252653151,28.489729761354113,0.0,3.3840420590467817,0.1017526679346864,0.0055942658913863,0.0,0.0,0.0,0.0,0.0050049972922252,47.64927921759349,0.0,3.8846369928510063,0.0685570253070318,0.0059576037511849,2.785011242238338,5.138779864645363,0.636576829071551,5.513586955423431,7.276491961889572
KGZ,2020,0.0,161.974731,6.648460979894632,0,0,1229.51766602907,7.114377230019122,6726596.0,15.721579778715505,0.0,0.0,2.785011242238338,0.0,1.3310488570932806,1.0,0.0041419351190924,27.89888699415615,0.0,3.3638030820638325,0.0916708303645135,0.0081170358970958,0.0,0.0,0.0,0.0,0.0050556036067777,44.71119021285132,0.0,3.8223431303518782,0.0746497340049967,0.0056898060598783,0.0,5.093595164249339,2.785011242238338,5.138779864645363,7.230998796530209
KGZ,2021,2.4,173.58484,7.328332393219084,0,0,1349.99730650542,7.207857876249315,6851224.0,15.73993788040733,1.0,1.0,0.0,0.0,0.0,0.0,0.004199790713731,29.822524922192116,0.0,3.4282457513316484,0.0805624986967146,0.0076654809875379,0.0,0.0,0.0,0.0,0.0050556036067777,40.60776564380385,0.0,3.7282868239756706,0.0721369405686302,0.0056781024751053,1.2237754316221157,5.162410812602598,0.0,5.093595164249339,6.648460979894632
KGZ,2022,13.8,173.38347299999998,7.753358938455413,0,0,1739.72018344174,7.461479565162656,6975220.0,15.757874426392927,1.0,1.0,1.2237754316221157,0.0,0.7992063962999625,1.0,0.0039717077127481,29.03462353133264,0.0,3.4023508338913784,0.0858737224147889,0.0063211245965749,0.0,0.0,0.0,0.0,0.0049309593253956,46.61411263118785,0.0,3.863129201143208,0.0644129991379942,0.0057249744747877,2.6946271807700692,5.161256742076144,1.2237754316221157,5.162410812602598,7.328332393219084
KGZ,2023,52.5,172.63727699999998,7.709668590478664,0,0,2138.22210211478,7.667729969311487,7099750.0,15.775570130124008,0.0,0.0,2.6946271807700692,0.0,1.3068796510064953,1.0,0.0044533715474164,31.243422853649687,0.0,3.473314079920187,0.0782185569994721,0.0067773704345161,0.0,0.0,0.0,0.0,0.0050049972922252,58.58995559494445,0.0,4.087487029582313,0.0544393923944678,0.0082550142006298,3.979681653901961,5.1569685084378944,2.6946271807700692,5.161256742076144,7.753358938455413
KGZ,2024,0.0,166.246148,7.386456967808296,0,0,2420.18542283831,7.791599437223058,7221868.0,15.792624203167044,0.0,0.0,8.372051805746567,0.0,2.237732048345441,0.3442978617934775,0.0062977265999653,26.910907444929514,0.0,3.329017560274058,0.0959737343697501,0.0052925299870777,0.0,0.0,0.0,0.0,0.0050301731721854,67.5340346821252,0.0,4.227330478549134,0.0517126783065348,0.0116420372360627,0.0,5.1194666673529765,3.979681653901961,5.1569685084378944,7.709668590478664
KHM,1992,0.0,95.44,0.0,1,0,307.094922385136,5.7271568932336825,8113083.0,15.90898850181914,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,4.5689210533129705,,,
KHM,1993,1.8,196.57,0.0,1,0,294.059372727558,5.683781695002837,8616381.0,15.969175716896396,1.0,1.0,0.0,0.0,0.0,0.0,0.0039885339204346,26.29927153093204,0.0,3.3068600179862506,0.0764142661180059,0.0051896050212807,1.0,0.0,0.6931471805599453,1.0,0.0048468473031866,0.0,0.0,0.0,0.0,0.0048780487804878,1.0296194171811583,5.286092951925314,0.0,4.5689210533129705,0.0
KHM,1994,74.2,181.01,0.0,1,3,302.1307854832,5.710859988143405,9239162.0,16.03896174686435,1.0,1.0,1.0296194171811583,0.0,0.7078482962561656,1.0,0.0038353680764084,32.9745008860235,0.0,3.525610269304531,0.0772600086755291,0.0051727351179061,1.0,0.0,0.6931471805599453,1.0,0.0047570078510885,0.0,0.0,0.0,0.0,0.0047846889952153,4.320151230955794,5.204061630622316,1.0296194171811583,5.286092951925314,0.0
KHM,1995,0.8999999999999999,341.22999999999996,5.7032092177378075,1,0,343.485224671585,5.8391440966807515,10018497.0,16.11994364236987,1.0,1.0,11.487966642389122,0.0,2.524765512036367,0.2478385654019639,0.0152674914520506,31.47412108487937,0.0,3.4804434978295045,0.0783832713783004,0.0051926849985866,1.0,0.0,0.6931471805599453,1.0,0.0047791540308086,0.0,0.0,0.0,0.0,0.0048076923076922,0.6418538861723947,5.835483025645868,4.320151230955794,5.204061630622316,0.0
KHM,1996,26.4,252.76,5.659685984618377,1,1,324.655870983004,5.782765762829189,10801270.0,16.195174277773575,1.0,1.0,0.6418538861723947,0.0,0.4958260217921239,1.0,0.0069470445728324,37.44353949273369,0.0,3.649190658238104,0.0762857163407935,0.0053216095000841,1.0,0.0,0.6931471805599453,1.0,0.0047791540308086,38.82877350220783,0.0,3.68458960340303,0.071476144332894,0.0050338973941769,3.3105430133940246,5.536388938446483,0.6418538861723947,5.835483025645868,5.7032092177378075
KHM,1997,21.8,230.27,6.0662170179678,1,3,297.59041960803,5.695718110263439,11570982.0,16.264010970244094,1.0,1.0,4.762173934797756,0.0,1.7513148227387971,0.5525120708925484,0.0052941968825822,35.77471945385865,0.0,3.604810637739399,0.0758802964405984,0.0053059505650629,1.0,0.0,0.6931471805599453,1.0,0.0048015073765193,43.46096568796142,0.0,3.7946116286771665,0.0619088619769254,0.0058481070124979,3.126760535960395,5.44358585913928,3.3105430133940246,5.536388938446483,5.659685984618377
KHM,1998,0.0,230.92,6.70031932437359,1,0,258.780953189377,5.555981963277642,12058173.0,16.305253245249848,1.0,1.0,6.0063531596017325,0.0,1.946817331669524,0.3505067330916682,0.0063217611836711,37.325960242700305,0.0,3.646127479700368,0.0694406043192022,0.0055307988359664,1.0,0.0,0.6931471805599453,1.0,0.0048930516650724,49.592155502255174,0.0,3.923796534675389,0.0588102517966484,0.0066572928625089,0.0,5.4463924846134,3.126760535960395,5.44358585913928,6.0662170179678
KHM,1999,0.0,167.44,6.461207060162078,1,0,286.753596443196,5.658623298016953,12265731.0,16.322319834387883,0.0,0.0,0.0,0.0,0.0,0.0,0.0039188802309119,35.01932754990158,0.0,3.5840556707756996,0.0746759694735409,0.0053481817239161,1.0,0.0,0.6931471805599453,1.0,0.0048468473031866,54.778679758769535,0.0,4.0213917131987165,0.0617943795181378,0.0055313353108218,0.0,5.126579603293727,0.0,5.4463924846134,6.70031932437359
KHM,2000,0.0,248.71,6.97782692147447,1,0,296.426687526334,5.691799928256441,12462336.0,16.338221533687207,0.0,0.0,0.0,0.0,0.0,0.0,0.0039953869641124,32.26352203169333,0.0,3.5044613620758347,0.0730044384044417,0.0052535043328115,1.0,0.0,0.6931471805599453,1.0,0.0048698398919752,51.58832467131157,0.0,3.962494130682181,0.0626371510654159,0.0053422969279037,0.0,5.520300244541494,0.0,5.126579603293727,6.461207060162078
KHM,2001,0.0,266.04,6.987345900077579,1,0,327.500984314444,5.791491060611077,12658484.0,16.353838220274646,0.0,0.0,0.0,0.0,0.0,0.0,0.0041087463770653,36.66936913727911,0.0,3.6288472744779474,0.0703219923202598,0.0056537197716126,1.0,0.0,0.6931471805599453,1.0,0.0050912737304942,57.47922734415933,0.0,4.068671603045063,0.0604895280698902,0.0055208581017285,0.0,5.587398459913525,0.0,5.520300244541494,6.97782692147447
KHM,2002,0.0,295.6,7.032304465012788,1,0,350.147276634294,5.85835385635971,12855241.0,16.36926214607543,0.0,0.0,0.0,0.0,0.0,0.0,0.0041675269625,36.92009236875733,0.0,3.635481113268805,0.0718230337368465,0.0055799593314928,1.0,0.0,0.6931471805599453,1.0,0.0050912737304942,57.31012206553272,0.0,4.065775698621219,0.0607674739185104,0.0056101179015486,0.0,5.692384429703832,0.0,5.587398459913525,6.987345900077579
KHM,2003,0.0,329.99,7.0798916897869155,1,1,386.691123931778,5.957626244979708,13050968.0,16.384372865227267,0.0,0.0,0.0,0.0,0.0,0.0,0.0039315932872641,40.88226504440278,0.0,3.7348624686946352,0.0671173695264937,0.0056870602207881,1.0,0.0,0.6931471805599453,1.0,0.0050661688908087,57.35255811639758,0.0,4.066503198669569,0.0615251963778648,0.0054637997960778,0.0,5.802088163440325,0.0,5.692384429703832,7.032304465012788
KHM,2004,0.0,321.88,7.274008234309129,1,0,444.199067529081,6.096272812243988,13244731.0,16.399110370931293,0.0,0.0,0.0,0.0,0.0,0.0,0.0041449840430228,41.133914326253006,0.0,3.740852982338491,0.068875210802112,0.0055842521338309,1.0,0.0,0.6931471805599453,1.0,0.005087027490781,58.44080604582989,0.0,4.084980960980915,0.0612999461204095,0.0055580043501742,0.0,5.777280737165244,0.0,5.802088163440325,7.0798916897869155
KHM,2005,0.0,364.36,7.140732909889674,1,0,525.797325120926,6.2649158250270895,13439202.0,16.41368651629651,0.0,0.0,0.0,0.0,0.0,0.0,0.0039342792760403,44.30972240022127,0.0,3.81352163198231,0.0637867115145209,0.0057594828474324,1.0,0.0,0.6931471805599453,1.0,0.0050661688908087,65.23321737779851,0.0,4.193182110175474,0.0566628870158456,0.0055094829196595,0.0,5.900883168876743,0.0,5.777280737165244,7.274008234309129
KHM,2006,13.6,378.94,7.346498295643727,1,0,612.252648550727,6.417145021753059,13639028.0,16.428445946843336,0.0,0.0,0.0,0.0,0.0,0.0,0.0040036180610846,45.93574959616135,0.0,3.848779636603391,0.062941995540435,0.0054637633166062,1.0,0.0,0.6931471805599453,1.0,0.0050166946990445,60.89965995017459,0.0,4.125514686140317,0.0589275771656064,0.0054071591306112,2.681021528714291,5.9400133455169035,0.0,5.900883168876743,7.140732909889674
