recipient_iso3,year,arms_tiv_total,oda_total,econ_neocol_score_total,colonial_tie_flag,journalist_killings,gdp_per_capita,gdp_per_capita_log,population,population_log,armed_conflict,conflict_intensity,arms_tiv_stock_5yr,econ_neocol_score_mean
MUS,2008,0.0,18.25,32.84585175828741,1,0,8140.50808595895,9.004607875471113,1244121.0,14.033939814432175,0.0,0.0,9.499999999999996,2.052865734892963
MUS,2009,0.0,65.73,31.739037834437436,1,0,7426.88645617593,8.91286199957289,1247429.0,14.036595191160504,0.0,0.0,0.0,1.9836898646523398
MUS,2010,0.0,61.32999999999999,37.677717100751465,1,0,8113.17670740212,9.00124477292973,1250400.0,14.038974058089403,0.0,0.0,0.0,1.8838858550375732
MUS,2011,0.0,116.26,34.78082362900506,1,0,9324.24232310496,9.140372988996932,1252404.0,14.040575462297062,0.0,0.0,0.0,2.1738014768128164
MUS,2012,0.0,86.72507900000001,32.2227154921686,1,0,9421.52514098225,9.15075225902815,1255882.0,14.043348672552208,0.0,0.0,0.0,1.7901508606760332
MUS,2013,0.0,65.43101,29.08244271360911,1,0,9877.13865958834,9.197978139443618,1258927.0,14.045770328819618,0.0,0.0,0.0,1.9388295142406073
MUS,2014,27.5,75.385125,35.76814586325527,1,0,10490.3315563853,9.258209307791263,1261208.0,14.047580549798164,0.0,0.0,27.499999999999996,1.882533992802909
MUS,2015,0.0,39.88513,32.72369497547149,1,0,9630.5437837507,9.172694970877131,1262879.0,14.048904593101044,0.0,0.0,27.499999999999996,2.045230935966968
MUS,2016,28.35,8.072241,37.89865808118428,1,0,10095.1225574156,9.21980767108093,1263747.0,14.04959167542676,0.0,0.0,55.849999999999994,2.229332828304958
MUS,2017,18.85,8.372737,41.93305499651224,1,0,10986.7034093005,9.304441039642834,1264887.0,14.050493348090528,0.0,0.0,74.7,1.8231763041961844
MUS,2018,0.0,48.427702,38.90430826871528,1,0,11818.7480619272,9.377442368423862,1265577.0,14.051038702631908,0.0,0.0,74.7,1.9452154134357642
MUS,2019,0.0,9.964766,42.39392515164282,1,0,11568.2533399824,9.356019844226378,1265985.0,14.051361033274834,0.0,0.0,47.2,1.9269965978019463
