recipient_iso3,year,arms_tiv_total,oda_total,econ_neocol_score_total,colonial_tie_flag,journalist_killings,gdp_per_capita,gdp_per_capita_log,population,population_log,armed_conflict,conflict_intensity
IRQ,1998,0.0,76.92,5.736172677794405,1,0,900.937142559106,6.803435491089368,22884399.0,16.945965969981533,0.0,0.0
IRQ,1999,0.0,79.94,5.566398602683146,1,0,1560.36466710272,7.3526748338890275,23636527.0,16.97830382769601,0.0,0.0
IRQ,2000,0.0,86.47,5.93980079860108,1,0,1980.18916038782,7.590947654674755,24424056.0,17.01107910622095,0.0,0.0
IRQ,2001,0.0,102.69,5.863921323966977,1,0,1435.695683789,7.269404807783096,25197840.0,17.042268834522257,0.0,0.0
IRQ,2002,0.0,92.59,6.63809012721223,1,0,1266.15961275094,7.143743671179701,26006559.0,17.073859333401995,0.0,0.0
IRQ,2003,0.0,2217.47,6.942320605473938,1,21,817.887862499622,6.706725239796635,26802659.0,17.104011656977374,1.0,2.0
IRQ,2004,73.32,4511.44,6.783829528009559,1,38,1328.37157628292,7.191709092317124,27577878.0,17.13252448755795,1.0,2.0
IRQ,2005,193.35,22007.84,6.8951458703709685,1,27,1762.39360423421,7.474428166472362,28407448.0,17.16216192227012,1.0,2.0
IRQ,2006,307.65999999999997,8663.06,7.094044310940478,1,55,2276.55435744086,7.730418332126871,28616515.0,17.169494556683844,1.0,2.0
IRQ,2007,299.41999999999996,9122.08,7.190824126326493,1,51,3128.99010329066,8.048465580765402,28391607.0,17.161604131285365,1.0,2.0
IRQ,2008,379.43,9820.87,7.148638131587736,1,16,4542.96609046032,8.421335401602187,28971036.0,17.181807130238326,1.0,2.0
IRQ,2009,417.86,2683.54778,6.391741070677961,1,4,3714.71205987194,8.220056446711109,30058206.0,17.21864625986942,1.0,2.0
IRQ,2010,479.77,2033.69,7.017691292426985,1,9,4461.75196161555,8.403296784387633,31045366.0,17.250960112049693,1.0,1.0
IRQ,2011,622.0,1846.034052,6.939656742926369,1,7,5775.54229080293,8.661387434150706,32161424.0,17.286278279901737,1.0,1.0
IRQ,2012,520.1,1137.943625,7.102774795959077,1,3,6477.59618450955,8.776104761343317,33654842.0,17.33166749671975,1.0,1.0
IRQ,2013,373.14,1374.632674,6.892535619405676,1,12,6650.35282247395,8.8024251882536,35281989.0,17.37888316506473,1.0,2.0
IRQ,2014,627.97,1193.363954,6.965219127645817,1,6,6249.39226978969,8.74023950116899,36550059.0,17.414193358385845,1.0,2.0
IRQ,2015,1484.78,1311.939277,7.221406039195442,1,6,4440.14189252367,8.398441612691233,37560535.0,17.44146445607936,1.0,2.0
IRQ,2016,1829.53,2060.135009,7.144844915579545,1,11,4334.42096404188,8.37434330798439,38469627.0,17.465379578814563,1.0,2.0
IRQ,2017,944.94,2695.344387,7.12556786122967,1,10,4759.2846435467,8.467852650962367,39337353.0,17.48768508345554,1.0,2.0
IRQ,2018,454.75,2018.856544,6.9998883753101415,1,0,5646.68932074742,8.638824691468628,40265624.0,17.511008660421886,1.0,1.0
IRQ,2019,143.98,1777.745976,6.982104912669922,1,2,5671.8568632942,8.643271832226084,41192171.0,17.53375877199101,1.0,1.0
IRQ,2020,4.57,2074.345284,6.620885186460726,1,3,4295.18945121228,8.365250943157374,42116605.0,17.555952638942514,1.0,1.0
IRQ,2021,0.0,1588.28477,6.767034459611571,1,0,4868.49431080783,8.490539991846253,43071211.0,17.578365373653824,1.0,1.0
IRQ,2022,54.6,1490.6472609999998,6.9554485222155735,1,0,6520.73154560584,8.782741848873016,44070551.0,17.601302339576407,1.0,1.0
IRQ,2023,26.28,1841.02171,7.020565182295183,1,0,5965.31835077761,8.69371770289459,45074049.0,17.62381722866137,1.0,1.0
IRQ,2024,22.87,1682.336417,6.978869153076956,1,3,6073.61032342708,8.711708488695376,46042015.0,17.645064907150424,1.0,1.0
ISL,2011,50.0,0.0,0.0,0,0,48254.953927254,10.784253773564156,319014.0,12.672990267951304,0.0,0.0
ISR,1992,1334.5,2058.61,0.0,1,0,15509.9913638817,9.64923969936074,5123000.0,15.44925076292134,1.0,1.0
ISR,1993,715.9,1266.03,0.0,1,0,15178.8399875391,9.62765763087152,5261000.0,15.475831680712943,1.0,1.0
ISR,1994,760.55,1275.9,0.0,1,0,16806.8353081322,9.729540946224104,5399000.0,15.501724309200425,1.0,1.0
ISR,1995,366.05,351.28,4.144710019730138,1,0,19025.6840502517,9.853545137418685,5545000.0,15.528407178766605,1.0,1.0
ISR,1996,104.92,2273.89,4.209985659094501,1,0,20224.2789080629,9.914639087796056,5692000.0,15.55457223819188,1.0,1.0
ISR,1997,53.85,0.0,3.3858042141670066,0,0,20469.4699017497,9.92668978197169,5836000.0,15.579556188624814,1.0,1.0
ISR,1998,1285.5,0.0,3.548558858468448,0,0,20188.8141481667,9.912883974969096,5971000.0,15.602424975529129,1.0,1.0
ISR,1999,1260.65,0.0,3.593473870989596,0,0,19823.2138876277,9.89460894850375,6125000.0,15.627889314395064,1.0,1.0
ISR,2000,388.65,0.0,4.161272517898439,0,1,21706.5194056329,9.985367927846768,6289000.0,15.65431263352564,1.0,1.0
ISR,2001,116.2,0.0,3.90527223769277,0,1,20966.3052667971,9.950671916994144,6439000.0,15.67788380652032,1.0,1.0
ISR,2002,350.19,0.0,3.934818485901078,0,3,19076.4584298321,9.85621031088822,6570000.0,15.698024390460793,1.0,1.0
ISR,2003,188.79,0.0,3.746760721977784,0,2,19643.4690380742,9.885500197577498,6689700.0,15.716079588049604,1.0,1.0
ISR,2004,845.9,0.0,3.897167515553037,0,1,20568.0694088834,9.931495123545409,6809000.0,15.733755824465105,1.0,1.0
ISR,2005,1107.22,0.0,3.732377286711281,0,0,21286.8388636595,9.96584426699761,6930100.0,15.751384801076403,1.0,1.0
ISR,2006,1124.8,0.0,3.9072883046482394,0,0,22527.2619795719,10.022481498281405,7053700.0,15.769062859812225,1.0,2.0
ISR,2007,840.46,0.0,3.946366727161255,0,2,25721.2594077311,10.155073143238724,7180100.0,15.78682386850402,1.0,1.0
ISR,2008,680.08,0.0,3.552428061574175,0,1,30269.217773489,10.31788656003961,7308800.0,15.80458965956372,1.0,1.0
ISR,2009,162.46,0.0,3.6677370709881743,0,1,28508.4938886475,10.257957353034886,7485600.0,15.82849173294384,1.0,1.0
ISR,2010,75.5,0.0,3.3967629373962502,0,0,31439.0887027614,10.355807260841935,7623600.0,15.846759257042624,1.0,1.0
ISR,2011,85.8,0.0,3.6377684267111223,0,0,34522.5215979073,10.449367189977597,7765800.0,15.865240035658584,1.0,1.0
ISR,2012,136.7,0.0,3.3908567811159456,0,2,33321.4300881602,10.41395601517248,7910500.0,15.883701548871256,1.0,1.0
ISR,2013,160.2,0.0,3.419558903908443,0,0,37034.3161080785,10.519600224179372,8059500.0,15.902362077819124,0.0,0.0
ISR,2014,548.5,0.0,3.019361720743032,0,7,38343.3046626235,10.554335206485169,8215700.0,15.921557515805082,1.0,2.0
ISR,2015,688.12,0.0,2.655923412177193,0,0,36213.1041481958,10.497176325354271,8380100.0,15.94137040556129,0.0,0.0
ISR,2016,621.65,0.0,3.075083885559459,0,0,37671.5389138798,10.536660152357085,8546000.0,15.960973895186108,0.0,0.0
ISR,2017,535.15,0.0,2.629036729470501,0,0,41138.470964272,10.624698995872402,8713300.0,15.980361151930218,0.0,0.0
ISR,2018,461.31,0.0,2.415452831997931,0,2,42362.6652754196,10.654022717363455,8882800.0,15.999627380582242,1.0,1.0
ISR,2019,486.47,0.0,2.5825335331609365,0,0,44250.6313628073,10.697624918420328,9054000.0,16.018717206978042,1.0,1.0
ISR,2020,349.44,0.0,2.4936766240914094,0,0,44575.5719045492,10.704941272812786,9215100.0,16.036354000899127,1.0,1.0
ISR,2021,458.0,0.0,1.9413225524201347,0,1,52270.9040241956,10.864195166835684,9371400.0,16.05317305607387,1.0,1.0
ISR,2022,849.0699999999999,0.0,2.288126622479185,0,1,54949.621556429,10.914172072754894,9557500.0,16.072836744552706,1.0,1.0
ISR,2023,862.69,0.0,2.2976741282810216,0,74,52003.7200729997,10.859070534870089,9849000.0,16.10288048515184,1.0,2.0
ISR,2024,210.58,0.0,0.2824096260467016,0,82,54176.6844383302,10.900005918460748,9974400.0,16.115532368555154,1.0,2.0
ITA,1992,183.8,0.0,0.0,0,0,23297.0460325456,10.056081851797492,56797087.0,17.85499559716498,0.0,0.0
ITA,1993,200.65,0.0,0.0,0,0,18781.9529427137,9.840651737915444,56831821.0,17.85560695569501,0.0,0.0
ITA,1994,194.55,0.0,0.0,0,0,19382.2002150155,9.872110409187252,56843400.0,17.855810676434466,0.0,0.0
ITA,1995,326.96,0.0,3.3039109558870523,0,0,20712.1798690324,9.93847720568453,56844303.0,17.85582656205756,0.0,0.0
ITA,1996,279.98,0.0,3.238282379646677,0,0,23122.9337219116,10.048580205822462,56860281.0,17.85610760613763,0.0,0.0
ITA,1997,518.96,0.0,3.2864611811252997,0,0,21883.9872666651,9.99351047332763,56890372.0,17.85663667564024,0.0,0.0
ITA,1998,55.5,0.0,3.289511488098417,0,0,22365.1837644545,10.015260732441934,56906744.0,17.85692441579901,0.0,0.0
ITA,1999,24.68,0.0,3.379167803842312,0,0,22049.9990620261,10.001067838336493,56916317.0,17.857092624243567,0.0,0.0
ITA,2000,277.64,0.0,1.9964576090221833,0,0,20190.0035636084,9.912942887810503,56942108.0,17.85754566055495,0.0,0.0
ITA,2001,240.72,0.0,3.4392142993722996,0,0,20570.4385917862,9.931610304334434,56976981.0,17.858157902127378,0.0,0.0
ITA,2002,244.98,0.0,3.6098710161674954,0,0,22451.3964379368,10.019108093371198,57089824.0,17.860136445084052,0.0,0.0
ITA,2003,579.53,0.0,3.52086897389884,0,0,27577.5700319855,10.224758041301303,57399184.0,17.865540645160873,0.0,0.0
ITA,2004,452.08,0.0,3.387635726182982,0,0,31348.1901841445,10.35291181502128,57828179.0,17.872986740791998,0.0,0.0
ITA,2005,143.07,0.0,3.404106697213675,0,0,32062.723833669,10.37544938305582,58166682.0,17.878823274548928,0.0,0.0
ITA,2006,383.75,0.0,3.468609220767773,0,0,33537.1286994269,10.420408423466538,58399861.0,17.882824067658635,0.0,0.0
ITA,2007,467.29,0.0,3.453549506235367,0,0,37826.1754554823,10.540756614326574,58756247.0,17.888908037250598,0.0,0.0
ITA,2008,159.26,0.0,3.2391720361319853,0,0,40828.5795580937,10.617137594536132,59211181.0,17.896620950264115,0.0,0.0
ITA,2009,94.3,0.0,3.096277802748244,0,0,37099.6133958219,10.52136182794344,59555454.0,17.90241843647352,0.0,0.0
ITA,2010,97.5,0.0,3.259317862414245,0,0,35856.8625485539,10.487290251657043,59819407.0,17.90684069804439,0.0,0.0
ITA,2011,285.5,0.0,2.2493325982051764,0,0,38432.3742820019,10.556655463643745,60026841.0,17.910302370155193,0.0,0.0
ITA,2012,189.0,0.0,1.908006541903814,0,0,34854.3949441965,10.458934518544364,60191247.0,17.91303750103654,0.0,0.0
ITA,2013,71.42,0.0,1.8460589392885731,0,0,35701.6746002376,10.482952874237286,60311613.0,17.915035230219583,0.0,0.0
ITA,2014,127.0,0.0,1.2743468190034886,0,0,36028.3494022349,10.492061390931296,60320707.0,17.915186002417567,0.0,0.0
ITA,2015,237.1,0.0,1.7127290673628537,0,0,30639.8829751432,10.33005780449812,60229605.0,17.913674566804808,0.0,0.0
ITA,2016,733.95,0.0,3.379330944560575,0,0,31391.5692898108,10.35429464189032,60115223.0,17.91177366194095,0.0,0.0
ITA,2017,709.15,0.0,3.4075874018825036,0,0,32844.115660604,10.399527880336423,60002252.0,17.90989265281535,0.0,0.0
ITA,2018,275.0,0.0,1.3368111449094209,0,0,34904.1081923834,10.460359814511666,60148658.0,17.912329689246626,0.0,0.0
ITA,2019,178.1,0.0,2.0013709113588507,0,0,33812.788724868,10.428594374550324,59729081.0,17.905329578686892,0.0,0.0
ITA,2020,201.35,0.0,1.9049621837832145,0,0,32091.4866621366,10.376346060925364,59438851.0,17.900458627769716,0.0,0.0
ITA,2021,210.75,0.0,1.4997160002101713,0,0,36852.5425414951,10.514679892292794,59133173.0,17.89530262778127,0.0,0.0
ITA,2022,237.4,0.0,3.395304578575004,0,0,35653.9042103495,10.481613934862926,59013667.0,17.893279619112445,0.0,0.0
ITA,2023,485.0,0.0,3.154133494435126,0,0,39277.0838783918,10.578396520364048,58984216.0,17.892780440654956,0.0,0.0
ITA,2024,432.4,0.0,3.00375786874388,0,0,40385.3413957669,10.606222161369622,58952704.0,17.892246053276516,0.0,0.0
JAM,1992,0.0,112.79,0.0,1,0,1458.10146892635,7.284890504746703,2424701.0,14.701218775782706,0.0,0.0
JAM,1993,0.0,95.29,0.0,1,0,2220.51518327186,7.705494512480389,2449916.0,14.711564296218857,0.0,0.0
JAM,1994,0.0,74.35,0.0,1,0,2202.85831038471,7.697511028067896,2475220.0,14.721839838923431,0.0,0.0
JAM,1995,0.0,67.58,6.753301161989382,1,0,2630.84935382822,7.875062021258915,2500151.0,14.731861688014424,0.0,0.0
JAM,1996,0.0,27.73,6.712461749280341,1,0,2928.89692611996,7.982381155399358,2524463.0,14.741538924806104,0.0,0.0
JAM,1997,0.0,31.11,6.6614241876492875,1,0,3296.91634805083,8.100742870608764,2547848.0,14.7507596392637,0.0,0.0
JAM,1998,10.0,22.47,6.591897014811184,1,0,3419.49352868739,8.137247728063013,2569736.0,14.75931372785955,0.0,0.0
JAM,1999,10.2,11.06,6.455612326818572,1,0,3431.56813468335,8.140772617807507,2589795.0,14.767089279963995,0.0,0.0
JAM,2000,0.0,21.77,6.487555731387052,1,0,3453.09252800226,8.14702549344055,2607826.0,14.774027482011538,0.0,0.0
JAM,2001,0.0,40.22,6.482054204452807,1,0,3503.55026688858,8.161532095328207,2624403.0,14.780363999570634,0.0,0.0
JAM,2002,0.0,17.689999999999998,6.542731648214857,1,0,3680.64551727724,8.210843428083635,2640572.0,14.786506118320332,0.0,0.0
JAM,2003,0.0,23.34,6.653614012304425,1,0,3549.70758394618,8.174620508357421,2656623.0,14.792566325325817,0.0,0.0
JAM,2004,0.0,47.1,6.540715434925232,1,0,3807.56293124552,8.244744612865299,2672225.0,14.798422016680323,0.0,0.0
JAM,2005,10.0,55.26,6.415243439340012,1,0,4184.43974867497,8.339128102677659,2687066.0,14.803960450005311,0.0,0.0
JAM,2006,10.15,31.22,6.4942437748549535,1,0,4417.00127135363,8.393216299428413,2700968.0,14.809120785240667,0.0,0.0
JAM,2007,13.45,15.2,6.4812033103357,1,0,4716.48612542727,8.458819336376108,2713800.0,14.81386042469399,0.0,0.0
JAM,2008,1.8,17.81,6.51644045863581,1,0,5029.80095281745,8.52313569030631,2725635.0,14.81821198645572,0.0,0.0
JAM,2009,0.0,26.92,5.948506297842785,1,0,4428.38153333557,8.395789453923227,2736995.0,14.822371161203463,0.0,0.0
JAM,2010,0.7,14.21,5.986628454796099,1,0,4809.977380312,8.478447660450911,2748568.0,14.826590606744496,0.0,0.0
JAM,2011,0.0,21.353012,6.198425432233685,1,0,5232.63644918132,8.56267053122455,2760494.0,14.830920207184583,0.0,0.0
JAM,2012,0.0,27.061761,6.236093514768323,1,0,5340.83333232158,8.583136974520835,2772430.0,14.83523474991678,0.0,0.0
JAM,2013,0.7,28.331498,6.325725622205087,1,0,5124.21301411137,8.541732233993166,2783687.0,14.839286865955009,0.0,0.0
JAM,2014,0.0,32.043801,6.337874640064399,1,0,4975.11325459872,8.512203414077042,2793749.0,14.842894979402118,0.0,0.0
JAM,2015,2.1,37.314142,6.179654619837087,1,0,5339.30718256806,8.582851182445014,2802534.0,14.846034565879837,0.0,0.0
JAM,2016,22.1,30.038465,6.120085012868144,1,0,5302.29553353854,8.575895125306594,2809915.0,14.848664791742095,0.0,0.0
JAM,2017,0.0,38.932124,6.147439203559724,1,0,5605.43541173019,8.631492015224206,2815764.0,14.8507441859299,0.0,0.0
JAM,2018,18.700000000000003,59.397935,6.32696892093167,1,0,5976.90362644337,8.695657924625893,2820097.0,14.852281839485848,0.0,0.0
JAM,2019,2.8,66.56792,6.242255843207943,1,0,6030.68896415921,8.704616539273973,2823271.0,14.853406699794329,0.0,0.0
JAM,2020,10.0,30.788677999999997,6.092930000231783,1,0,5299.04530804283,8.575281952756798,2830739.0,14.856048366272772,0.0,0.0
JAM,2021,28.700000000000003,41.313648,6.226427833003152,1,0,5625.67806271236,8.635096764289916,2837682.0,14.858498079684017,0.0,0.0
JAM,2022,0.0,62.98703,6.273264333585233,1,0,6626.47502388538,8.798828271187451,2839144.0,14.859013156254028,0.0,0.0
JAM,2023,10.0,73.50814500000001,6.260639376460727,1,0,7542.40084275345,8.928295824477255,2839786.0,14.8592392551856,0.0,0.0
JAM,2024,10.0,73.92584199999999,6.072630185041298,1,0,7753.8006955432,8.955938414462723,2839175.0,14.85902407497839,0.0,0.0
JOR,1992,0.0,322.89,0.0,1,0,1286.6347360596,7.159785356948842,4127693.0,15.2332292132229,0.0,0.0
JOR,1993,1.41,183.66,0.0,1,0,1289.4145431007,7.161943551780417,4348020.0,15.285231127028664,0.0,0.0
JOR,1994,5.2,234.06,0.0,1,0,1367.18721776691,7.220510782552667,4561406.0,15.33314146729895,0.0,0.0
JOR,1995,18.86,395.07,5.8146306728156825,1,0,1415.71151592128,7.255387521803533,4752096.0,15.374096341840762,0.0,0.0
JOR,1996,75.18,326.63,5.874921725549491,1,0,1410.17424189419,7.251468551548834,4912516.0,15.407296792151806,0.0,0.0
JOR,1997,77.19999999999999,300.21000000000004,5.726993169632694,1,0,1435.87593846863,7.269530352051934,5046285.0,15.434162886968682,0.0,0.0
JOR,1998,248.12,279.07,5.625790173653033,1,0,1532.11380395602,7.334403632108168,5164284.0,15.457277025563473,0.0,0.0
JOR,1999,62.72,328.23,5.566216578035665,1,0,1544.58750592979,7.342512167231408,5276444.0,15.47876294394116,0.0,0.0
JOR,2000,139.28,385.52,5.522723203743867,1,0,1570.61002940477,7.359219376635889,5386945.0,15.499488991846304,0.0,0.0
JOR,2001,160.07,320.17,5.604568228131788,1,0,1632.29454010563,7.397741997245757,5498894.0,15.52005753907212,0.0,0.0
JOR,2002,132.12,422.09,5.968751157778619,1,0,1706.26744384401,7.442063482379331,5616066.0,15.54114197675548,0.0,0.0
JOR,2003,281.06,1191.97,6.383602292620339,1,0,1775.67625581432,7.481936618542729,5741828.0,15.563288184494883,0.0,0.0
JOR,2004,168.79,468.04,6.265646425478368,1,0,1940.08641342805,7.570487794069513,5882061.0,15.58741776866454,0.0,0.0
JOR,2005,79.00999999999999,569.55,6.224551410909142,1,0,2087.87079273635,7.643900066214433,6029587.0,15.612189075478822,0.0,0.0
JOR,2006,51.87,443.98,6.333299204857352,1,0,2342.63459574933,7.759031470625988,6427371.0,15.676076147909107,0.0,0.0
JOR,2007,182.6,499.55,6.2991032236074025,1,0,2506.20599484139,7.826525332732709,6827227.0,15.736429146177212,0.0,0.0
JOR,2008,159.9,529.64,6.249279244659981,1,0,3241.6524135556,8.08383848296227,6989866.0,15.759971943783038,0.0,0.0
JOR,2009,232.6,585.812008,6.085815630181316,1,0,3435.8337590698,8.142014899823625,7141753.0,15.781468822388389,0.0,0.0
JOR,2010,89.96,500.14,6.000138754885661,1,0,3718.46571622945,8.221066420315845,7297043.0,15.802979755563063,0.0,0.0
JOR,2011,213.6,816.852666,6.199338492876706,1,0,3946.85503855525,8.28067434799454,7480424.0,15.827800032836134,0.0,0.0
JOR,2012,174.98,901.239577,6.153963928862728,1,0,4169.50470054618,8.33555253089088,7587127.0,15.841963553339202,0.0,0.0
JOR,2013,75.02000000000001,1032.472658,6.144319843654729,1,0,4311.21916713038,8.368976012501587,7991809.0,15.893927700126044,0.0,0.0
JOR,2014,196.77,2327.710339,6.095033683011998,1,0,4191.18050084986,8.3407377156805,8791710.0,15.9893197899902,0.0,0.0
JOR,2015,231.06,1802.301703,6.081690142453725,1,0,4042.75678097555,8.304682109774202,9544729.0,16.071499622910746,0.0,0.0
JOR,2016,243.01,2337.280422,6.1272716320121985,1,0,3986.71677010853,8.290723306510515,10006367.0,16.11873214835087,1.0,1.0
JOR,2017,363.2,2534.946395,6.0804954672171725,1,0,4065.61628749384,8.31032061873011,10234226.0,16.14124815135525,0.0,0.0
JOR,2018,170.31,2250.499675,6.024369683185421,1,0,4145.43989673265,8.32976418901495,10462306.0,16.163289451194576,0.0,0.0
JOR,2019,213.23,2323.015134,5.991670292291016,1,0,4170.1144003465,8.335698748552389,10671891.0,16.183123833442203,0.0,0.0
JOR,2020,157.42,2316.735317,5.936199914948634,1,0,4022.0401356135,8.29954454930158,10865228.0,16.20107815626611,0.0,0.0
JOR,2021,67.4,2454.159,6.068354339419595,1,0,4183.49998326866,8.33890349173629,11066356.0,16.219420072535417,0.0,0.0
JOR,2022,41.2,1556.89392,6.2636144936954485,1,0,4332.25159897931,8.373842685607784,11256263.0,16.236435242819674,0.0,0.0
JOR,2023,16.36,2234.340987,6.175269178027278,1,0,4466.08314208575,8.404267048905218,11439213.0,16.252557747843237,0.0,0.0
JOR,2024,24.0,2104.482841,6.068667681194796,1,0,4618.09592498567,8.437737761674814,11552876.0,16.26244496826465,0.0,0.0
JPN,1992,2519.07,0.0,0.0,0,0,31992.7902119161,10.37326585051906,124425000.0,18.639213682708892,0.0,0.0
JPN,1993,2129.54,0.0,0.0,0,0,36345.2441262708,10.500818638811044,124829000.0,18.642455358700328,0.0,0.0
JPN,1994,1020.37,0.0,0.0,0,0,39933.5150564874,10.594971226648312,125178000.0,18.645247282340065,0.0,0.0
JPN,1995,1246.4,0.0,0.0,0,0,44197.6191013908,10.696426200130569,125472000.0,18.647593184074196,0.0,0.0
JPN,1996,867.1999999999999,0.0,0.0,0,0,39150.0396308089,10.575156713699634,125757000.0,18.649862031398804,0.0,0.0
JPN,1997,834.15,0.0,0.0,0,0,35638.2319556941,10.481174271928117,126057000.0,18.65224474357472,0.0,0.0
JPN,1998,1479.65,0.0,0.0,0,0,32423.7556133801,10.38664663106595,126400000.0,18.65496203967703,0.0,0.0
JPN,1999,1247.98,0.0,0.0,0,0,36610.1683163197,10.508081303654102,126631000.0,18.656787903418433,0.0,0.0
JPN,2000,488.15,0.0,0.0,0,0,39169.3595701504,10.57565007651729,126843000.0,18.65846065919957,0.0,0.0
JPN,2001,418.17,0.0,0.0,0,0,34406.1824638092,10.445991549998435,127149000.0,18.660870185074774,0.0,0.0
JPN,2002,433.46,0.0,0.0,0,0,32820.7936433254,10.39881754604962,127445000.0,18.663195456945832,0.0,0.0
JPN,2003,452.16,0.0,0.0,0,1,35387.0374203599,10.474100857497485,127718000.0,18.66533526643363,0.0,0.0
JPN,2004,389.61,0.0,0.0,0,0,38298.9801712303,10.553178547431202,127761000.0,18.665671889016355,0.0,0.0
JPN,2005,369.26,0.0,0.0,0,0,37812.8950199948,10.54040546152841,127773000.0,18.66576580998193,0.0,0.0
JPN,2006,463.44,0.0,0.0,0,0,35991.546002862,10.491039356606768,127854000.0,18.66639954587611,0.0,0.0
JPN,2007,552.52,0.0,0.0,0,0,35779.0245416427,10.485117094020389,128001000.0,18.667548634353373,0.0,0.0
JPN,2008,990.47,0.0,0.0,0,0,39876.3039685725,10.593537540958671,128063000.0,18.66803288829935,0.0,0.0
JPN,2009,990.27,0.0,0.0,0,0,41308.9968370512,10.628835596316026,128047000.0,18.66790794198706,0.0,0.0
JPN,2010,657.59,0.0,0.0,0,0,44968.1562349739,10.71370987903484,128070000.0,18.668087547402255,0.0,0.0
JPN,2011,299.68,0.0,0.0,0,0,48760.0789494211,10.79466720273707,127833000.0,18.666235282538143,0.0,0.0
JPN,2012,239.15,0.0,0.0,0,0,49145.2804308193,10.802536097176723,127629000.0,18.664638175779704,0.0,0.0
JPN,2013,341.62,0.0,0.0,0,0,40898.6478964744,10.618852282718532,127445000.0,18.663195456945832,0.0,0.0
JPN,2014,315.76,0.0,0.0,0,0,38475.3952461838,10.557774231459613,127276000.0,18.66186851472436,0.0,0.0
JPN,2015,343.21000000000004,0.0,0.0,0,0,34960.6393843385,10.46197811862793,127141000.0,18.660807264786893,0.0,0.0
JPN,2016,332.48,0.0,0.0,0,0,39375.4731620781,10.580898392870417,127076000.0,18.66029589063476,0.0,0.0
JPN,2017,446.04,0.0,0.0,0,0,38834.0529341227,10.567052793640526,126972000.0,18.6594771476743,0.0,0.0
JPN,2018,764.29,0.0,0.0,0,0,39751.1330982711,10.590393625293084,126811000.0,18.658208346993412,0.0,0.0
JPN,2019,992.1,0.0,0.0,0,0,40415.9567649547,10.60697995539892,126633000.0,18.65680369721463,0.0,0.0
JPN,2020,928.8,0.0,0.0,0,0,40028.7341726762,10.597352829520014,126261000.0,18.65386175103713,0.0,0.0
JPN,2021,1114.05,0.0,0.0,0,0,40094.5599795288,10.598995942733442,125681593.0,18.649262226879053,0.0,0.0
JPN,2022,1570.9,0.0,0.0,0,0,34065.6438962526,10.436044645018049,125124989.0,18.644823707687568,0.0,0.0
JPN,2023,957.3,0.0,0.0,0,0,33836.1756271617,10.42928579395192,124516650.0,18.63994999986707,0.0,0.0
JPN,2024,977.35,0.0,0.0,0,0,32487.0778047567,10.388597683244114,123975371.0,18.635593482873812,0.0,0.0
KAZ,1992,0.0,12.07,0.0,0,0,1437.59848100913,7.270729278852994,17332625.0,16.668101121657966,0.0,0.0
KAZ,1993,0.0,13.42,0.0,0,0,1355.13493859139,7.21165631403178,17274487.0,16.664741231084452,0.0,0.0
KAZ,1994,0.0,35.08,0.0,0,0,1246.83633018218,7.1283646862095775,17043771.0,16.65129535769849,0.0,0.0
KAZ,1995,99.12,37.79,5.319185082235806,0,0,1217.79138769863,7.104794159133233,16730536.0,16.632746110704424,0.0,0.0
KAZ,1996,1.8,94.9,5.367842517518263,0,0,1281.39152895397,7.155701898408894,16416027.0,16.613768671688124,0.0,0.0
KAZ,1997,64.4,105.52,5.464052646606345,0,0,1381.63593295187,7.231023534710728,16043251.0,16.590798820663668,0.0,0.0
KAZ,1998,0.0,192.6,4.636108733062692,0,0,1414.59289652597,7.254597063046774,15647785.0,16.56583993138729,0.0,0.0
KAZ,1999,72.07,147.75,5.739376731234347,0,0,1091.54727722159,6.995351489043354,15455874.0,16.553499683227294,0.0,0.0
KAZ,2000,120.6,174.68,6.367697472160384,0,0,1180.0444563226,7.073307391599692,15501103.0,16.556421740647952,0.0,0.0
KAZ,2001,139.4,131.82999999999998,6.155047287961631,0,0,1422.27331810957,7.260011798721929,15575550.0,16.561212935015906,0.0,0.0
KAZ,2002,21.75,168.49,6.169251346681857,0,0,1573.55219932325,7.361090889975983,15656677.0,16.566408029330592,0.0,0.0
KAZ,2003,0.0,270.12,5.710559146099878,0,0,1958.02050246511,7.579689294161839,15747380.0,16.572184560192003,0.0,0.0
KAZ,2004,49.400000000000006,247.38,6.463596850312167,0,1,2722.47407755402,7.909296333202197,15850159.0,16.578690089782988,0.0,0.0
KAZ,2005,44.08,203.49,6.456047300821029,0,0,3577.35804001782,8.182379829306543,15968117.0,16.586104604660846,0.0,0.0
KAZ,2006,45.68,152.33,6.551282788553573,0,0,5030.13494711519,8.523202091186233,16103716.0,16.594560610776163,0.0,0.0
KAZ,2007,83.24,234.99,6.44202432069081,0,1,6449.43931096532,8.771748477478805,16257214.0,16.604047306690035,0.0,0.0
KAZ,2008,28.35,298.40999999999997,6.698398662472035,0,0,8123.54705891736,9.002522167689243,16426525.0,16.61440796429593,0.0,0.0
KAZ,2009,42.9,262.448572,6.5112844617535695,0,1,6938.01175663001,8.844770522055502,16619846.0,16.626108081404002,0.0,0.0
KAZ,2010,59.45,157.91,6.377489360124542,0,0,8793.07589980782,9.08171986118615,16836810.0,16.639078118905598,0.0,0.0
KAZ,2011,63.25,175.519609,6.5849385563094405,0,0,11287.1464926039,9.331419878750102,17066002.0,16.65259885527074,0.0,0.0
