sender_iso3,recipient_iso3,year,arms_tiv,bilateral_debt,ucdp_troops,ucdp_weapons,ucdp_training,ucdp_funding,colonial_tie,journalist_killings,oda_received,us_intervention
DEU,MKD,2008,0.0,63086238.4,0,0,0,0,0,0.0,190810000.773519,0
DEU,MKD,2009,0.0,66813186.8,0,0,0,0,0,0.0,188360001.284629,0
DEU,MKD,2010,0.0,61401396.7,0,0,0,0,0,0.0,151079998.599365,0
DEU,MKD,2011,0.0,57621894.8,0,0,0,0,0,0.0,176759997.766465,0
DEU,MKD,2012,0.0,80590682.4,0,0,0,0,0,0.0,133282417.793758,0
DEU,MKD,2013,0.0,131841572.3,0,0,0,0,0,0.0,176628078.50726,0
DEU,MKD,2014,0.0,139546225.8,0,0,0,0,0,0.0,196308790.235781,0
DEU,MKD,2015,0.0,119311721.7,0,0,0,0,0,0.0,182403436.539389,0
DEU,MKD,2016,0.0,105287724.4,0,0,0,0,0,0.0,151587818.888947,0
DEU,MKD,2017,0.0,107794283.3,0,0,0,0,0,0.0,133658459.605649,0
DEU,MKD,2018,0.0,91348100.0,0,0,0,0,0,0.0,165870122.367283,0
DEU,MKD,2019,0.0,81271249.6,0,0,0,0,0,0.0,130356830.891222,0
DEU,MKD,2020,0.0,81555520.2,0,0,0,0,0,0.0,275005049.306899,0
DEU,MKD,2021,0.0,71132943.0,0,0,0,0,0,0.0,336776056.701784,0
DEU,MKD,2022,0.0,70505459.8,0,0,0,0,0,0.0,138043281.482533,0
DEU,MKD,2023,0.0,162302400.0,0,0,0,0,0,0.0,354383326.45921,0
DEU,MKD,2024,0.0,155284383.0,0,0,0,0,0,0.0,,0
DEU,MMR,1992,0.0,907435485.5,0,0,0,0,0,0.0,83059997.4542857,0
DEU,MMR,1993,0.0,841970793.5,0,0,0,0,0,0.0,77640000.5593896,0
DEU,MMR,1994,0.0,929227646.0,0,0,0,0,0,0.0,149189997.885376,0
DEU,MMR,1995,0.0,992755225.1,0,0,0,0,0,0.0,130530003.264547,0
DEU,MMR,1996,0.0,925969422.9,0,0,0,0,0,0.0,47159998.7857044,0
DEU,MMR,1997,0.0,799768987.0,0,0,0,0,0,0.0,42700000.8672477,0
DEU,MMR,1998,0.0,843878967.3,0,0,0,0,0,0.0,43199999.9340624,0
DEU,MMR,1999,0.0,718410098.7,0,0,0,0,0,2.0,53680000.2697855,0
DEU,MMR,2000,0.0,668542125.0,0,0,0,0,0,0.0,70529998.5557795,0
DEU,MMR,2001,0.0,632648851.2,0,0,0,0,0,0.0,93420000.6723404,0
DEU,MMR,2002,0.0,745898926.2,0,0,0,0,0,0.0,95039998.9895522,0
DEU,MMR,2004,0.0,949632638.8,0,0,0,0,0,0.0,95529999.1890787,0
DEU,MMR,2005,0.0,814019165.0,0,0,0,0,0,0.0,103079998.590052,0
DEU,MMR,2006,0.0,899303815.7,0,0,0,0,0,0.0,111690000.075847,0
DEU,MMR,2007,0.0,991899529.4,0,0,0,0,0,1.0,156929998.932406,0
DEU,MMR,2008,0.0,925132896.1,0,0,0,0,0,0.0,481839989.745989,0
DEU,MMR,2009,0.0,944602030.7,0,0,0,0,0,0.0,311799994.636327,0
DEU,MMR,2010,0.0,866553662.0,0,0,0,0,0,0.0,305209999.946878,0
DEU,MMR,2011,0.0,849418552.1,0,0,0,0,0,0.0,327189998.723567,0
DEU,MMR,2012,0.0,862386977.8,0,0,0,0,0,0.0,388288327.544928,0
DEU,MMR,2013,0.0,950197141.8,0,0,0,0,0,0.0,3674152550.76997,0
DEU,MMR,2014,0.0,803351758.5,0,0,0,0,0,1.0,1229080198.70892,0
DEU,MMR,2017,0.0,767895497.6,0,0,0,0,0,1.0,1139265827.32191,0
DEU,MMR,2018,0.0,725976945.0,0,0,0,0,0,0.0,1325086176.43733,0
DEU,MMR,2019,0.0,708601401.0,0,0,0,0,0,0.0,1623543121.40576,0
DEU,MMR,2020,0.0,738584127.4,0,0,0,0,0,0.0,2091702425.07162,0
DEU,MMR,2021,0.0,589142276.8,0,0,0,0,0,2.0,1109668976.26314,0
DEU,MMR,2022,0.0,460090709.2,0,0,0,0,0,2.0,941383567.929268,0
DEU,MMR,2023,0.0,431564380.0,0,0,0,0,0,0.0,1113301952.09253,0
DEU,MMR,2024,0.0,401751980.1,0,0,0,0,0,3.0,,0
DEU,MNE,2006,0.0,85648461.0,0,0,0,0,0,0.0,78839999.3758649,0
DEU,MNE,2007,0.0,79575837.6,0,0,0,0,0,0.0,91919998.4781444,0
DEU,MNE,2008,0.0,77826647.4,0,0,0,0,0,0.0,77179999.4278699,0
DEU,MNE,2009,0.0,80997735.0,0,0,0,0,0,0.0,63829999.9460578,0
DEU,MNE,2010,0.0,86251933.7,0,0,0,0,0,0.0,57830000.2682954,0
DEU,MNE,2011,0.0,104734706.9,0,0,0,0,0,0.0,104130000.635982,0
DEU,MNE,2012,0.0,107367742.7,0,0,0,0,0,0.0,81765601.0501086,0
DEU,MNE,2013,0.0,106722777.6,0,0,0,0,0,0.0,96968290.1622728,0
DEU,MNE,2014,0.0,97090362.9,0,0,0,0,0,0.0,94234341.0737813,0
DEU,MNE,2015,0.0,90681089.1,0,0,0,0,0,0.0,81447065.5182377,0
DEU,MNE,2016,0.0,97703474.9,0,0,0,0,0,0.0,79098954.0442825,0
DEU,MNE,2017,0.0,102829181.3,0,0,0,0,0,0.0,104876507.497626,0
DEU,MNE,2018,0.0,95914360.0,0,0,0,0,0,0.0,156235916.112317,0
DEU,MNE,2019,0.0,80278164.0,0,0,0,0,0,0.0,98061763.7904361,0
DEU,MNE,2020,0.0,84109115.3,0,0,0,0,0,0.0,204470055.021345,0
DEU,MNE,2021,0.0,68780532.8,0,0,0,0,0,0.0,130413105.91856,0
DEU,MNE,2022,0.0,65416711.2,0,0,0,0,0,0.0,12133443.1590512,0
DEU,MNE,2023,0.0,64702170.0,0,0,0,0,0,0.0,88435660.32534,0
DEU,MNE,2024,0.0,58379946.6,0,0,0,0,0,0.0,,0
